2B_AER_KZN_20191113,180100.000+0300,P02H21M,1508,2654
2B_ASF_KZN_20191113,053700.000+0400,P01H37M,1041,1666
2B_ASF_MRV_20191113,064600.000+0400,P00H42M,449,790
2B_CEK_KZN_20191113,101400.000+0500,P01H12M,771,1357
2B_CEK_OVB_20191113,111900.000+0500,P02H05M,1340,2144
2B_DME_KZN_20191113,161800.000+0300,P01H07M,716,1375
2B_DME_NBC_20191113,020800.000+0300,P01H24M,893,1572
2B_DME_TGK_20191113,043900.000+0300,P01H25M,916,1466
2B_DME_UUA_20191113,080000.000+0300,P01H29M,952,1828
2B_EGO_KGD_20191113,212900.000+0300,P01H49M,1173,2252
2B_EGO_KZN_20191113,090000.000+0300,P01H34M,1009,1614
2B_GYD_NBC_20191113,053300.000+0400,P02H38M,1687,2699
2B_KGD_EGO_20191113,044300.000+0200,P01H49M,1173,2252
2B_KZN_AER_20191113,031100.000+0300,P02H21M,1508,2895
2B_KZN_ASF_20191113,165700.000+0300,P01H37M,1041,1832
2B_KZN_CEK_20191113,102900.000+0300,P01H12M,771,1234
2B_KZN_DME_20191113,205700.000+0300,P01H07M,716,1146
2B_KZN_EGO_20191113,221900.000+0300,P01H34M,1009,1614
2B_KZN_LED_20191113,231600.000+0300,P01H54M,1218,2339
2B_KZN_SVX_20191113,174700.000+0300,P01H07M,724,1158
2B_LED_KZN_20191113,024900.000+0300,P01H54M,1218,2144
2B_LED_NBC_20191113,143000.000+0300,P02H09M,1374,2418
2B_LED_UUA_20191113,074400.000+0300,P02H17M,1465,2344
2B_MRV_ASF_20191113,201700.000+0300,P00H42M,449,718
2B_NBC_DME_20191113,232300.000+0300,P01H24M,893,1429
2B_NBC_GYD_20191113,060400.000+0300,P02H38M,1687,2699
2B_NBC_LED_20191113,232200.000+0300,P02H09M,1374,2198
2B_NBC_SVX_20191113,062900.000+0300,P00H52M,555,888
2B_NJC_SVX_20191113,122400.000+0500,P01H34M,1013,1945
2B_NJC_UUA_20191113,031500.000+0500,P02H26M,1559,2744
2B_NUX_SVX_20191113,085700.000+0500,P02H04M,1326,2334
2B_OVB_CEK_20191113,061200.000+0700,P02H05M,1340,2144
2B_OVB_SVX_20191113,145300.000+0700,P02H08M,1371,2632
2B_SVX_KZN_20191113,045100.000+0500,P01H07M,724,1390
2B_SVX_NBC_20191113,213300.000+0500,P00H52M,555,888
2B_SVX_NJC_20191113,104600.000+0500,P01H34M,1013,1621
2B_SVX_NUX_20191113,004700.000+0500,P02H04M,1326,2546
2B_SVX_OVB_20191113,031700.000+0500,P02H08M,1371,2413
2B_TGK_DME_20191113,032500.000+0300,P01H25M,916,1466
2B_UUA_DME_20191113,231000.000+0300,P01H29M,952,1523
2B_UUA_LED_20191113,143300.000+0300,P02H17M,1465,2813
2B_UUA_NJC_20191113,220100.000+0300,P02H26M,1559,2993
