2B_AER_KZN_20200128,2020-01-28T08:13:00.000+0300,P02H04M,1508,3293
2B_ASF_KZN_20200128,2020-01-28T04:50:00.000+0400,P01H25M,1041,2274
2B_ASF_MRV_20200128,2020-01-28T08:04:00.000+0400,P00H37M,449,981
2B_CEK_KZN_20200128,2020-01-28T20:03:00.000+0500,P01H03M,771,1544
2B_CEK_OVB_20200128,2020-01-28T10:15:00.000+0500,P01H50M,1340,2927
2B_DME_KZN_20200128,2020-01-28T10:11:00.000+0300,P00H58M,716,1433
2B_DME_NBC_20200128,2020-01-28T22:32:00.000+0300,P01H13M,893,1950
2B_DME_TGK_20200128,2020-01-28T16:14:00.000+0300,P01H15M,916,1667
2B_DME_UUA_20200128,2020-01-28T17:38:00.000+0300,P01H18M,952,2079
2B_EGO_KGD_20200128,2020-01-28T14:31:00.000+0300,P01H36M,1173,2135
2B_EGO_KZN_20200128,2020-01-28T01:01:00.000+0300,P01H23M,1009,2204
2B_GYD_NBC_20200128,2020-01-28T21:36:00.000+0400,P02H19M,1687,3377
2B_KGD_EGO_20200128,2020-01-28T10:01:00.000+0200,P01H36M,1173,2348
2B_KZN_AER_20200128,2020-01-28T20:03:00.000+0300,P02H04M,1508,3293
2B_KZN_ASF_20200128,2020-01-28T11:53:00.000+0300,P01H25M,1041,2084
2B_KZN_CEK_20200128,2020-01-28T16:19:00.000+0300,P01H03M,771,1544
2B_KZN_DME_20200128,2020-01-28T01:20:00.000+0300,P00H58M,716,1303
2B_KZN_EGO_20200128,2020-01-28T08:01:00.000+0300,P01H23M,1009,2020
2B_KZN_LED_20200128,2020-01-28T13:23:00.000+0300,P01H40M,1218,2660
2B_KZN_SVX_20200128,2020-01-28T03:11:00.000+0300,P00H59M,724,1581
2B_LED_KZN_20200128,2020-01-28T17:27:00.000+0300,P01H40M,1218,2217
2B_LED_NBC_20200128,2020-01-28T12:30:00.000+0300,P01H53M,1374,3001
2B_LED_UUA_20200128,2020-01-28T09:15:00.000+0300,P02H00M,1465,2933
2B_MRV_ASF_20200128,2020-01-28T21:42:00.000+0300,P00H37M,449,981
2B_NBC_DME_20200128,2020-01-28T18:48:00.000+0300,P01H13M,893,1625
2B_NBC_GYD_20200128,2020-01-28T16:55:00.000+0300,P02H19M,1687,3070
2B_NBC_LED_20200128,2020-01-28T16:45:00.000+0300,P01H53M,1374,2501
2B_NBC_SVX_20200128,2020-01-28T20:16:00.000+0300,P00H45M,555,1212
2B_NJC_SVX_20200128,2020-01-28T16:27:00.000+0500,P01H23M,1013,2212
2B_NJC_UUA_20200128,2020-01-28T05:04:00.000+0500,P02H08M,1559,3405
2B_NUX_SVX_20200128,2020-01-28T13:02:00.000+0500,P01H49M,1326,2655
2B_OVB_CEK_20200128,2020-01-28T03:51:00.000+0700,P01H50M,1340,2439
2B_OVB_SVX_20200128,2020-01-28T09:39:00.000+0700,P01H52M,1371,2495
2B_SVX_KZN_20200128,2020-01-28T07:02:00.000+0500,P00H59M,724,1581
2B_SVX_NBC_20200128,2020-01-28T23:51:00.000+0500,P00H45M,555,1111
2B_SVX_NJC_20200128,2020-01-28T21:18:00.000+0500,P01H23M,1013,2212
2B_SVX_NUX_20200128,2020-01-28T21:33:00.000+0500,P01H49M,1326,2413
2B_SVX_OVB_20200128,2020-01-28T08:09:00.000+0500,P01H52M,1371,2495
2B_TGK_DME_20200128,2020-01-28T15:34:00.000+0300,P01H15M,916,2001
2B_UUA_DME_20200128,2020-01-28T02:34:00.000+0300,P01H18M,952,2079
2B_UUA_LED_20200128,2020-01-28T18:51:00.000+0300,P02H00M,1465,3200
2B_UUA_NJC_20200128,2020-01-28T04:02:00.000+0300,P02H08M,1559,3121
2I_AYP_LIM_20200128,2020-01-28T02:20:00.000-0500,P00H30M,340,685
2I_CUZ_LIM_20200128,2020-01-28T14:02:00.000-0500,P00H52M,586,1181
2I_CUZ_PEM_20200128,2020-01-28T16:05:00.000-0500,P00H27M,311,575
2I_HUU_LIM_20200128,2020-01-28T23:36:00.000-0500,P00H22M,258,433
2I_IQT_PCL_20200128,2020-01-28T06:29:00.000-0500,P00H47M,530,1068
2I_IQT_TPP_20200128,2020-01-28T12:02:00.000-0500,P00H40M,455,764
2I_LIM_AYP_20200128,2020-01-28T11:55:00.000-0500,P00H30M,340,628
2I_LIM_CUZ_20200128,2020-01-28T02:13:00.000-0500,P00H52M,586,984
