2B_AER_KZN_20200121,2020-01-21T19:53:00.000+0300,PT02H21M,1508,2895
2B_ASF_KZN_20200121,2020-01-21T21:45:00.000+0400,PT01H37M,1041,1999
2B_ASF_MRV_20200121,2020-01-21T06:44:00.000+0400,PT00H42M,449,790
2B_CEK_KZN_20200121,2020-01-21T19:58:00.000+0500,PT01H12M,771,1357
2B_CEK_OVB_20200121,2020-01-21T12:23:00.000+0500,PT02H05M,1340,2144
2B_DME_KZN_20200121,2020-01-21T19:31:00.000+0300,PT01H07M,716,1146
2B_DME_NBC_20200121,2020-01-21T23:34:00.000+0300,PT01H24M,893,1572
2B_DME_TGK_20200121,2020-01-21T09:44:00.000+0300,PT01H25M,916,1612
2B_DME_UUA_20200121,2020-01-21T21:06:00.000+0300,PT01H29M,952,1828
2B_EGO_KGD_20200121,2020-01-21T16:38:00.000+0300,PT01H49M,1173,1877
2B_EGO_KZN_20200121,2020-01-21T02:06:00.000+0300,PT01H34M,1009,1937
2B_GYD_NBC_20200121,2020-01-21T14:44:00.000+0400,PT02H38M,1687,2699
2B_KGD_EGO_20200121,2020-01-21T08:06:00.000+0200,PT01H49M,1173,2064
2B_KZN_AER_20200121,2020-01-21T18:23:00.000+0300,PT02H21M,1508,2654
2B_KZN_ASF_20200121,2020-01-21T03:50:00.000+0300,PT01H37M,1041,1999
2B_KZN_CEK_20200121,2020-01-21T17:42:00.000+0300,PT01H12M,771,1234
2B_KZN_DME_20200121,2020-01-21T13:08:00.000+0300,PT01H07M,716,1146
2B_KZN_EGO_20200121,2020-01-21T23:45:00.000+0300,PT01H34M,1009,1614
2B_KZN_LED_20200121,2020-01-21T01:10:00.000+0300,PT01H54M,1218,2339
2B_KZN_SVX_20200121,2020-01-21T22:43:00.000+0300,PT01H07M,724,1274
2B_LED_KZN_20200121,2020-01-21T19:19:00.000+0300,PT01H54M,1218,2339
2B_LED_NBC_20200121,2020-01-21T23:26:00.000+0300,PT02H09M,1374,2418
2B_LED_UUA_20200121,2020-01-21T09:38:00.000+0300,PT02H17M,1465,2578
2B_MRV_ASF_20200121,2020-01-21T18:11:00.000+0300,PT00H42M,449,718
2B_NBC_DME_20200121,2020-01-21T10:53:00.000+0300,PT01H24M,893,1715
2B_NBC_GYD_20200121,2020-01-21T11:56:00.000+0300,PT02H38M,1687,2969
2B_NBC_LED_20200121,2020-01-21T11:53:00.000+0300,PT02H09M,1374,2198
2B_NBC_SVX_20200121,2020-01-21T10:49:00.000+0300,PT00H52M,555,888
2B_NJC_SVX_20200121,2020-01-21T15:50:00.000+0500,PT01H34M,1013,1621
2B_NJC_UUA_20200121,2020-01-21T12:15:00.000+0500,PT02H26M,1559,2494
2B_NUX_SVX_20200121,2020-01-21T03:08:00.000+0500,PT02H04M,1326,2122
2B_OVB_CEK_20200121,2020-01-21T17:40:00.000+0700,PT02H05M,1340,2573
2B_OVB_SVX_20200121,2020-01-21T11:52:00.000+0700,PT02H08M,1371,2194
2B_SVX_KZN_20200121,2020-01-21T20:03:00.000+0500,PT01H07M,724,1390
2B_SVX_NBC_20200121,2020-01-21T12:32:00.000+0500,PT00H52M,555,1066
2B_SVX_NJC_20200121,2020-01-21T20:17:00.000+0500,PT01H34M,1013,1783
2B_SVX_NUX_20200121,2020-01-21T21:18:00.000+0500,PT02H04M,1326,2546
2B_SVX_OVB_20200121,2020-01-21T23:10:00.000+0500,PT02H08M,1371,2413
2B_TGK_DME_20200121,2020-01-21T23:05:00.000+0300,PT01H25M,916,1466
2B_UUA_DME_20200121,2020-01-21T08:03:00.000+0300,PT01H29M,952,1523
2B_UUA_LED_20200121,2020-01-21T06:33:00.000+0300,PT02H17M,1465,2344
2B_UUA_NJC_20200121,2020-01-21T19:20:00.000+0300,PT02H26M,1559,2993
2I_AYP_LIM_20200121,2020-01-21T18:25:00.000-0500,PT00H31M,340,661
2I_CUZ_LIM_20200121,2020-01-21T20:42:00.000-0500,PT00H54M,586,1139
2I_CUZ_PEM_20200121,2020-01-21T04:21:00.000-0500,PT00H28M,311,554
2I_HUU_LIM_20200121,2020-01-21T01:38:00.000-0500,PT00H24M,258,418
2I_IQT_PCL_20200121,2020-01-21T06:31:00.000-0500,PT00H49M,530,859
2I_IQT_TPP_20200121,2020-01-21T05:20:00.000-0500,PT00H42M,455,885
2I_LIM_AYP_20200121,2020-01-21T01:51:00.000-0500,PT00H31M,340,661
2I_LIM_CUZ_20200121,2020-01-21T06:26:00.000-0500,PT00H54M,586,949
2I_LIM_HUU_20200121,2020-01-21T07:51:00.000-0500,PT00H24M,258,460
2I_LIM_PCL_20200121,2020-01-21T13:18:00.000-0500,PT00H45M,492,797
2I_LIM_TPP_20200121,2020-01-21T09:26:00.000-0500,PT00H57M,619,1203
2I_PCL_IQT_20200121,2020-01-21T15:48:00.000-0500,PT00H49M,530,944
2I_PCL_LIM_20200121,2020-01-21T08:45:00.000-0500,PT00H45M,492,797
2I_PCL_TPP_20200121,2020-01-21T21:30:00.000-0500,PT00H26M,288,513
