2B_AER_KZN_20200116,2020-01-16T21:19:00.000+0300,PT02H21M,1508,2654
2B_ASF_KZN_20200116,2020-01-16T18:57:00.000+0400,PT01H37M,1041,1666
2B_ASF_MRV_20200116,2020-01-16T17:10:00.000+0400,PT00H42M,449,790
2B_CEK_KZN_20200116,2020-01-16T23:44:00.000+0500,PT01H12M,771,1357
2B_CEK_OVB_20200116,2020-01-16T19:43:00.000+0500,PT02H05M,1340,2144
2B_DME_KZN_20200116,2020-01-16T21:38:00.000+0300,PT01H07M,716,1146
2B_DME_NBC_20200116,2020-01-16T00:03:00.000+0300,PT01H24M,893,1429
2B_DME_TGK_20200116,2020-01-16T17:51:00.000+0300,PT01H25M,916,1612
2B_DME_UUA_20200116,2020-01-16T18:21:00.000+0300,PT01H29M,952,1523
2B_EGO_KGD_20200116,2020-01-16T18:24:00.000+0300,PT01H49M,1173,2064
2B_EGO_KZN_20200116,2020-01-16T12:35:00.000+0300,PT01H34M,1009,1937
2B_GYD_NBC_20200116,2020-01-16T14:24:00.000+0400,PT02H38M,1687,3239
2B_KGD_EGO_20200116,2020-01-16T08:03:00.000+0200,PT01H49M,1173,1877
2B_KZN_AER_20200116,2020-01-16T01:58:00.000+0300,PT02H21M,1508,2413
2B_KZN_ASF_20200116,2020-01-16T04:35:00.000+0300,PT01H37M,1041,1666
2B_KZN_CEK_20200116,2020-01-16T14:55:00.000+0300,PT01H12M,771,1357
2B_KZN_DME_20200116,2020-01-16T10:36:00.000+0300,PT01H07M,716,1260
2B_KZN_EGO_20200116,2020-01-16T19:21:00.000+0300,PT01H34M,1009,1937
2B_KZN_LED_20200116,2020-01-16T17:52:00.000+0300,PT01H54M,1218,1949
2B_KZN_SVX_20200116,2020-01-16T21:43:00.000+0300,PT01H07M,724,1274
2B_LED_KZN_20200116,2020-01-16T17:40:00.000+0300,PT01H54M,1218,2144
2B_LED_NBC_20200116,2020-01-16T20:10:00.000+0300,PT02H09M,1374,2638
2B_LED_UUA_20200116,2020-01-16T09:54:00.000+0300,PT02H17M,1465,2344
2B_MRV_ASF_20200116,2020-01-16T05:14:00.000+0300,PT00H42M,449,718
2B_NBC_DME_20200116,2020-01-16T18:41:00.000+0300,PT01H24M,893,1715
2B_NBC_GYD_20200116,2020-01-16T15:15:00.000+0300,PT02H38M,1687,3239
