2B_AER_KZN_20200129,184800.000+0300,P02H07M,1508,2684
2B_ASF_KZN_20200129,015700.000+0400,P01H27M,1041,2224
2B_ASF_MRV_20200129,061800.000+0400,P00H37M,449,879
2B_CEK_KZN_20200129,084500.000+0500,P01H04M,771,1372
2B_CEK_OVB_20200129,080900.000+0500,P01H52M,1340,2624
2B_DME_KZN_20200129,093400.000+0300,P01H00M,716,1402
2B_DME_NBC_20200129,162800.000+0300,P01H15M,893,1590
2B_DME_TGK_20200129,035000.000+0300,P01H17M,916,1957
2B_DME_UUA_20200129,161300.000+0300,P01H20M,952,1864
2B_EGO_KGD_20200129,184500.000+0300,P01H39M,1173,2506
2B_EGO_KZN_20200129,201300.000+0300,P01H25M,1009,1976
2B_GYD_NBC_20200129,051800.000+0400,P02H22M,1687,3303
2B_KGD_EGO_20200129,083800.000+0200,P01H39M,1173,2297
2B_KZN_AER_20200129,220800.000+0300,P02H07M,1508,2953
2B_KZN_ASF_20200129,050400.000+0300,P01H27M,1041,1853
2B_KZN_CEK_20200129,054200.000+0300,P01H04M,771,1647
2B_KZN_DME_20200129,093200.000+0300,P01H00M,716,1529
2B_KZN_EGO_20200129,111600.000+0300,P01H25M,1009,1796
2B_KZN_LED_20200129,100000.000+0300,P01H42M,1218,2385
2B_KZN_SVX_20200129,134500.000+0300,P01H01M,724,1289
2B_LED_KZN_20200129,155200.000+0300,P01H42M,1218,2168
2B_LED_NBC_20200129,195500.000+0300,P01H55M,1374,2690
2B_LED_UUA_20200129,163300.000+0300,P02H03M,1465,2608
2B_MRV_ASF_20200129,071600.000+0300,P00H37M,449,799
2B_NBC_DME_20200129,020400.000+0300,P01H15M,893,1590
2B_NBC_GYD_20200129,025700.000+0300,P02H22M,1687,3303
2B_NBC_LED_20200129,140800.000+0300,P01H55M,1374,2690
2B_NBC_SVX_20200129,141500.000+0300,P00H46M,555,1185
2B_NJC_SVX_20200129,072600.000+0500,P01H25M,1013,1983
2B_NJC_UUA_20200129,081900.000+0500,P02H11M,1559,3330
2B_NUX_SVX_20200129,025500.000+0500,P01H51M,1326,2360
2B_OVB_CEK_20200129,065800.000+0700,P01H52M,1340,2862
2B_OVB_SVX_20200129,152300.000+0700,P01H55M,1371,2440
2B_SVX_KZN_20200129,215000.000+0500,P01H01M,724,1289
2B_SVX_NBC_20200129,173400.000+0500,P00H46M,555,1087
2B_SVX_NJC_20200129,032400.000+0500,P01H25M,1013,2164
2B_SVX_NUX_20200129,094200.000+0500,P01H51M,1326,2596
2B_SVX_OVB_20200129,204000.000+0500,P01H55M,1371,2440
2B_TGK_DME_20200129,030000.000+0300,P01H17M,916,1794
2B_UUA_DME_20200129,093000.000+0300,P01H20M,952,1695
2B_UUA_LED_20200129,012200.000+0300,P02H03M,1465,3129
2B_UUA_NJC_20200129,185200.000+0300,P02H11M,1559,3330
2I_AYP_LIM_20200129,175700.000-0500,P00H29M,340,592
2I_CUZ_LIM_20200129,195800.000-0500,P00H50M,586,1020
2I_CUZ_PEM_20200129,155400.000-0500,P00H27M,311,595
2I_HUU_LIM_20200129,164100.000-0500,P00H22M,258,449
2I_IQT_PCL_20200129,095500.000-0500,P00H45M,530,1107
2I_IQT_TPP_20200129,092500.000-0500,P00H39M,455,792
2I_LIM_AYP_20200129,083300.000-0500,P00H29M,340,592
2I_LIM_CUZ_20200129,005800.000-0500,P00H50M,586,1020
2I_LIM_HUU_20200129,091000.000-0500,P00H22M,258,494
2I_LIM_PCL_20200129,061500.000-0500,P00H42M,492,856
2I_LIM_TPP_20200129,152300.000-0500,P00H53M,619,1077
2I_PCL_IQT_20200129,073600.000-0500,P00H45M,530,922
