2B_AER_KZN_20200104,2020-01-04T23:28:00.000+0300,PT02H21M,1508,2895
2B_ASF_KZN_20200104,2020-01-04T03:24:00.000+0400,PT01H37M,1041,1999
2B_ASF_MRV_20200104,2020-01-04T10:47:00.000+0400,PT00H42M,449,862
2B_CEK_KZN_20200104,2020-01-04T14:31:00.000+0500,PT01H12M,771,1234
2B_CEK_OVB_20200104,2020-01-04T08:56:00.000+0500,PT02H05M,1340,2573
2B_DME_KZN_20200104,2020-01-04T15:41:00.000+0300,PT01H07M,716,1260
2B_DME_NBC_20200104,2020-01-04T01:32:00.000+0300,PT01H24M,893,1715
2B_DME_TGK_20200104,2020-01-04T18:25:00.000+0300,PT01H25M,916,1612
2B_DME_UUA_20200104,2020-01-04T08:24:00.000+0300,PT01H29M,952,1676
2B_EGO_KGD_20200104,2020-01-04T15:09:00.000+0300,PT01H49M,1173,2064
2B_EGO_KZN_20200104,2020-01-04T10:10:00.000+0300,PT01H34M,1009,1776
2B_GYD_NBC_20200104,2020-01-04T12:41:00.000+0400,PT02H38M,1687,2699
2B_KGD_EGO_20200104,2020-01-04T17:57:00.000+0200,PT01H49M,1173,1877
2B_KZN_AER_20200104,2020-01-04T01:51:00.000+0300,PT02H21M,1508,2654
2B_KZN_ASF_20200104,2020-01-04T10:18:00.000+0300,PT01H37M,1041,1832
2B_KZN_CEK_20200104,2020-01-04T21:28:00.000+0300,PT01H12M,771,1234
2B_KZN_DME_20200104,2020-01-04T09:41:00.000+0300,PT01H07M,716,1146
2B_KZN_EGO_20200104,2020-01-04T01:48:00.000+0300,PT01H34M,1009,1776
2B_KZN_LED_20200104,2020-01-04T11:53:00.000+0300,PT01H54M,1218,2339
2B_KZN_SVX_20200104,2020-01-04T23:31:00.000+0300,PT01H07M,724,1390
2B_LED_KZN_20200104,2020-01-04T04:29:00.000+0300,PT01H54M,1218,2144
2B_LED_NBC_20200104,2020-01-04T02:52:00.000+0300,PT02H09M,1374,2198
2B_LED_UUA_20200104,2020-01-04T15:31:00.000+0300,PT02H17M,1465,2813
2B_MRV_ASF_20200104,2020-01-04T09:36:00.000+0300,PT00H42M,449,790
2B_NBC_DME_20200104,2020-01-04T22:41:00.000+0300,PT01H24M,893,1572
2B_NBC_GYD_20200104,2020-01-04T21:04:00.000+0300,PT02H38M,1687,3239
2B_NBC_LED_20200104,2020-01-04T21:11:00.000+0300,PT02H09M,1374,2418
2B_NBC_SVX_20200104,2020-01-04T01:58:00.000+0300,PT00H52M,555,888
2B_NJC_SVX_20200104,2020-01-04T04:07:00.000+0500,PT01H34M,1013,1621
2B_NJC_UUA_20200104,2020-01-04T12:45:00.000+0500,PT02H26M,1559,2744
2B_NUX_SVX_20200104,2020-01-04T06:28:00.000+0500,PT02H04M,1326,2122
2B_OVB_CEK_20200104,2020-01-04T07:37:00.000+0700,PT02H05M,1340,2144
2B_OVB_SVX_20200104,2020-01-04T22:03:00.000+0700,PT02H08M,1371,2194
2B_SVX_KZN_20200104,2020-01-04T01:57:00.000+0500,PT01H07M,724,1390
2B_SVX_NBC_20200104,2020-01-04T19:43:00.000+0500,PT00H52M,555,1066
2B_SVX_NJC_20200104,2020-01-04T08:49:00.000+0500,PT01H34M,1013,1945
2B_SVX_NUX_20200104,2020-01-04T21:19:00.000+0500,PT02H04M,1326,2334
2B_SVX_OVB_20200104,2020-01-04T15:47:00.000+0500,PT02H08M,1371,2194
2B_TGK_DME_20200104,2020-01-04T18:50:00.000+0300,PT01H25M,916,1466
2B_UUA_DME_20200104,2020-01-04T21:37:00.000+0300,PT01H29M,952,1676
2B_UUA_LED_20200104,2020-01-04T17:49:00.000+0300,PT02H17M,1465,2578
2B_UUA_NJC_20200104,2020-01-04T04:49:00.000+0300,PT02H26M,1559,2993
2I_AYP_LIM_20200104,2020-01-04T00:21:00.000-0500,PT00H31M,340,661
2I_CUZ_LIM_20200104,2020-01-04T00:40:00.000-0500,PT00H54M,586,1139
2I_CUZ_PEM_20200104,2020-01-04T10:33:00.000-0500,PT00H28M,311,605
2I_HUU_LIM_20200104,2020-01-04T16:57:00.000-0500,PT00H24M,258,502
2I_IQT_PCL_20200104,2020-01-04T02:32:00.000-0500,PT00H49M,530,859
2I_IQT_TPP_20200104,2020-01-04T22:20:00.000-0500,PT00H42M,455,737
2I_LIM_AYP_20200104,2020-01-04T16:21:00.000-0500,PT00H31M,340,606
2I_LIM_CUZ_20200104,2020-01-04T19:14:00.000-0500,PT00H54M,586,1044
2I_LIM_HUU_20200104,2020-01-04T13:44:00.000-0500,PT00H24M,258,418
2I_LIM_PCL_20200104,2020-01-04T08:02:00.000-0500,PT00H45M,492,956
2I_LIM_TPP_20200104,2020-01-04T22:20:00.000-0500,PT00H57M,619,1103
2I_PCL_IQT_20200104,2020-01-04T16:04:00.000-0500,PT00H49M,530,859
2I_PCL_LIM_20200104,2020-01-04T18:35:00.000-0500,PT00H45M,492,877
2I_PCL_TPP_20200104,2020-01-04T13:54:00.000-0500,PT00H26M,288,560
2I_PEM_CUZ_20200104,2020-01-04T20:48:00.000-0500,PT00H28M,311,554
2I_TPP_IQT_20200104,2020-01-04T00:31:00.000-0500,PT00H42M,455,885
2I_TPP_LIM_20200104,2020-01-04T05:30:00.000-0500,PT00H57M,619,1003
2I_TPP_PCL_20200104,2020-01-04T00:13:00.000-0500,PT00H26M,288,467
2J_ABJ_BOY_20200104,2020-01-04T04:53:00.000-0000,PT00H51M,658,1532
2J_ABJ_OUA_20200104,2020-01-04T00:10:00.000-0000,PT01H04M,833,1778
2J_ACC_OUA_20200104,2020-01-04T07:47:00.000-0000,PT00H59M,765,1484
2J_BKO_ABJ_20200104,2020-01-04T19:30:00.000-0000,PT01H11M,922,1968
2J_BKO_DKR_20200104,2020-01-04T01:08:00.000-0000,PT01H22M,1060,2056
2J_BKO_OUA_20200104,2020-01-04T12:53:00.000-0000,PT00H54M,700,1494
2J_BOY_ABJ_20200104,2020-01-04T12:49:00.000-0000,PT00H51M,658,1277
2J_BOY_OUA_20200104,2020-01-04T04:41:00.000-0000,PT00H25M,335,650
2J_COO_LFW_20200104,2020-01-04T14:17:00.000+0100,PT00H09M,127,296
2J_COO_OUA_20200104,2020-01-04T01:51:00.000+0100,PT01H01M,793,1538
2J_DKR_BKO_20200104,2020-01-04T08:35:00.000-0000,PT01H22M,1060,2468
2J_DKR_OUA_20200104,2020-01-04T03:13:00.000-0000,PT02H15M,1749,4072
2J_LFW_OUA_20200104,2020-01-04T02:27:00.000-0000,PT00H58M,753,1461
2J_NIM_OUA_20200104,2020-01-04T10:57:00.000+0100,PT00H32M,420,978
2J_OUA_ABJ_20200104,2020-01-04T10:44:00.000-0000,PT01H04M,833,1616
2J_OUA_ACC_20200104,2020-01-04T23:38:00.000-0000,PT00H59M,765,1484
2J_OUA_BKO_20200104,2020-01-04T07:24:00.000-0000,PT00H54M,700,1358
2J_OUA_BOY_20200104,2020-01-04T11:13:00.000-0000,PT00H25M,335,650
2J_OUA_COO_20200104,2020-01-04T18:43:00.000-0000,PT01H01M,793,1846
2J_OUA_DKR_20200104,2020-01-04T10:08:00.000-0000,PT02H15M,1749,3732
2J_OUA_LFW_20200104,2020-01-04T10:56:00.000-0000,PT00H58M,753,1607
2J_OUA_NIM_20200104,2020-01-04T17:10:00.000-0000,PT00H32M,420,896
2K_BOG_GYE_20200104,2020-01-04T05:37:00.000-0500,PT01H15M,995,2167
2K_BOG_UIO_20200104,2020-01-04T00:09:00.000-0500,PT00H54M,713,1412
2K_CLO_GYE_20200104,2020-01-04T01:49:00.000-0500,PT00H56M,744,1620
2K_GYE_BOG_20200104,2020-01-04T01:26:00.000-0500,PT01H15M,995,2364
2K_GYE_CLO_20200104,2020-01-04T20:21:00.000-0500,PT00H56M,744,1620
2K_GYE_SCY_20200104,2020-01-04T13:27:00.000-0500,PT01H22M,1092,2162
2K_GYE_UIO_20200104,2020-01-04T15:37:00.000-0500,PT00H21M,282,558
2K_OCC_UIO_20200104,2020-01-04T11:07:00.000-0500,PT00H12M,157,311
2K_SCY_GYE_20200104,2020-01-04T16:23:00.000-0600,PT01H22M,1092,2162
2K_UIO_BOG_20200104,2020-01-04T06:40:00.000-0500,PT00H54M,713,1694
2K_UIO_GYE_20200104,2020-01-04T22:26:00.000-0500,PT00H21M,282,558
