2B_AER_KZN_20200102,2020-01-02T14:50:00.000+0300,PT02H21M,1508,2895
2B_ASF_KZN_20200102,2020-01-02T14:26:00.000+0400,PT01H37M,1041,1999
2B_ASF_MRV_20200102,2020-01-02T01:41:00.000+0400,PT00H42M,449,790
2B_CEK_KZN_20200102,2020-01-02T06:04:00.000+0500,PT01H12M,771,1234
2B_CEK_OVB_20200102,2020-01-02T15:31:00.000+0500,PT02H05M,1340,2358
2B_DME_KZN_20200102,2020-01-02T04:20:00.000+0300,PT01H07M,716,1260
2B_DME_NBC_20200102,2020-01-02T04:40:00.000+0300,PT01H24M,893,1429
2B_DME_TGK_20200102,2020-01-02T22:14:00.000+0300,PT01H25M,916,1759
2B_DME_UUA_20200102,2020-01-02T18:20:00.000+0300,PT01H29M,952,1676
2B_EGO_KGD_20200102,2020-01-02T09:15:00.000+0300,PT01H49M,1173,2252
2B_EGO_KZN_20200102,2020-01-02T22:50:00.000+0300,PT01H34M,1009,1776
2B_GYD_NBC_20200102,2020-01-02T02:54:00.000+0400,PT02H38M,1687,2969
2B_KGD_EGO_20200102,2020-01-02T22:57:00.000+0200,PT01H49M,1173,2064
2B_KZN_AER_20200102,2020-01-02T16:28:00.000+0300,PT02H21M,1508,2413
2B_KZN_ASF_20200102,2020-01-02T18:57:00.000+0300,PT01H37M,1041,1666
2B_KZN_CEK_20200102,2020-01-02T20:26:00.000+0300,PT01H12M,771,1357
2B_KZN_DME_20200102,2020-01-02T16:48:00.000+0300,PT01H07M,716,1260
2B_KZN_EGO_20200102,2020-01-02T21:51:00.000+0300,PT01H34M,1009,1614
2B_KZN_LED_20200102,2020-01-02T05:24:00.000+0300,PT01H54M,1218,2144
2B_KZN_SVX_20200102,2020-01-02T10:33:00.000+0300,PT01H07M,724,1390
2B_LED_KZN_20200102,2020-01-02T05:23:00.000+0300,PT01H54M,1218,1949
2B_LED_NBC_20200102,2020-01-02T10:03:00.000+0300,PT02H09M,1374,2638
2B_LED_UUA_20200102,2020-01-02T09:15:00.000+0300,PT02H17M,1465,2344
2B_MRV_ASF_20200102,2020-01-02T16:55:00.000+0300,PT00H42M,449,718
2B_NBC_DME_20200102,2020-01-02T19:12:00.000+0300,PT01H24M,893,1715
2B_NBC_GYD_20200102,2020-01-02T00:52:00.000+0300,PT02H38M,1687,2699
2B_NBC_LED_20200102,2020-01-02T15:37:00.000+0300,PT02H09M,1374,2418
2B_NBC_SVX_20200102,2020-01-02T15:27:00.000+0300,PT00H52M,555,888
2B_NJC_SVX_20200102,2020-01-02T21:46:00.000+0500,PT01H34M,1013,1945
2B_NJC_UUA_20200102,2020-01-02T21:35:00.000+0500,PT02H26M,1559,2494
2B_NUX_SVX_20200102,2020-01-02T18:14:00.000+0500,PT02H04M,1326,2122
2B_OVB_CEK_20200102,2020-01-02T07:11:00.000+0700,PT02H05M,1340,2573
2B_OVB_SVX_20200102,2020-01-02T14:02:00.000+0700,PT02H08M,1371,2413
2B_SVX_KZN_20200102,2020-01-02T19:09:00.000+0500,PT01H07M,724,1390
2B_SVX_NBC_20200102,2020-01-02T19:41:00.000+0500,PT00H52M,555,977
2B_SVX_NJC_20200102,2020-01-02T03:46:00.000+0500,PT01H34M,1013,1783
2B_SVX_NUX_20200102,2020-01-02T00:54:00.000+0500,PT02H04M,1326,2122
2B_SVX_OVB_20200102,2020-01-02T01:30:00.000+0500,PT02H08M,1371,2413
2B_TGK_DME_20200102,2020-01-02T22:19:00.000+0300,PT01H25M,916,1612
2B_UUA_DME_20200102,2020-01-02T17:14:00.000+0300,PT01H29M,952,1828
2B_UUA_LED_20200102,2020-01-02T23:14:00.000+0300,PT02H17M,1465,2578
2B_UUA_NJC_20200102,2020-01-02T19:37:00.000+0300,PT02H26M,1559,2744
2I_AYP_LIM_20200102,2020-01-02T16:13:00.000-0500,PT00H31M,340,661
2I_CUZ_LIM_20200102,2020-01-02T20:09:00.000-0500,PT00H54M,586,1044
2I_CUZ_PEM_20200102,2020-01-02T02:32:00.000-0500,PT00H28M,311,504
2I_HUU_LIM_20200102,2020-01-02T10:31:00.000-0500,PT00H24M,258,460
2I_IQT_PCL_20200102,2020-01-02T06:29:00.000-0500,PT00H49M,530,1030
2I_IQT_TPP_20200102,2020-01-02T01:34:00.000-0500,PT00H42M,455,811
2I_LIM_AYP_20200102,2020-01-02T17:27:00.000-0500,PT00H31M,340,606
2I_LIM_CUZ_20200102,2020-01-02T04:06:00.000-0500,PT00H54M,586,1044
2I_LIM_HUU_20200102,2020-01-02T21:34:00.000-0500,PT00H24M,258,460
2I_LIM_PCL_20200102,2020-01-02T08:33:00.000-0500,PT00H45M,492,877
2I_LIM_TPP_20200102,2020-01-02T06:44:00.000-0500,PT00H57M,619,1203
2I_PCL_IQT_20200102,2020-01-02T21:09:00.000-0500,PT00H49M,530,859
2I_PCL_LIM_20200102,2020-01-02T08:53:00.000-0500,PT00H45M,492,877
2I_PCL_TPP_20200102,2020-01-02T09:40:00.000-0500,PT00H26M,288,560
2I_PEM_CUZ_20200102,2020-01-02T04:13:00.000-0500,PT00H28M,311,554
2I_TPP_IQT_20200102,2020-01-02T21:10:00.000-0500,PT00H42M,455,811
2I_TPP_LIM_20200102,2020-01-02T00:38:00.000-0500,PT00H57M,619,1103
2I_TPP_PCL_20200102,2020-01-02T16:46:00.000-0500,PT00H26M,288,560
2J_ABJ_BOY_20200102,2020-01-02T16:13:00.000-0000,PT00H51M,658,1532
2J_ABJ_OUA_20200102,2020-01-02T20:40:00.000-0000,PT01H04M,833,1616
2J_ACC_OUA_20200102,2020-01-02T18:26:00.000-0000,PT00H59M,765,1781
2J_BKO_ABJ_20200102,2020-01-02T06:53:00.000-0000,PT01H11M,922,1968
2J_BKO_DKR_20200102,2020-01-02T10:05:00.000-0000,PT01H22M,1060,2056
2J_BKO_OUA_20200102,2020-01-02T03:23:00.000-0000,PT00H54M,700,1494
2J_BOY_ABJ_20200102,2020-01-02T15:02:00.000-0000,PT00H51M,658,1404
2J_BOY_OUA_20200102,2020-01-02T11:43:00.000-0000,PT00H25M,335,715
2J_COO_LFW_20200102,2020-01-02T19:42:00.000+0100,PT00H09M,127,246
2J_COO_OUA_20200102,2020-01-02T18:05:00.000+0100,PT01H01M,793,1692
2J_DKR_BKO_20200102,2020-01-02T00:16:00.000-0000,PT01H22M,1060,2468
2J_DKR_OUA_20200102,2020-01-02T14:55:00.000-0000,PT02H15M,1749,3732
2J_LFW_OUA_20200102,2020-01-02T04:14:00.000-0000,PT00H58M,753,1753
2J_NIM_OUA_20200102,2020-01-02T21:21:00.000+0100,PT00H32M,420,978
2J_OUA_ABJ_20200102,2020-01-02T17:38:00.000-0000,PT01H04M,833,1616
2J_OUA_ACC_20200102,2020-01-02T17:11:00.000-0000,PT00H59M,765,1781
2J_OUA_BKO_20200102,2020-01-02T03:34:00.000-0000,PT00H54M,700,1630
2J_OUA_BOY_20200102,2020-01-02T16:46:00.000-0000,PT00H25M,335,715
2J_OUA_COO_20200102,2020-01-02T03:56:00.000-0000,PT01H01M,793,1538
2J_OUA_DKR_20200102,2020-01-02T22:45:00.000-0000,PT02H15M,1749,4072
2J_OUA_LFW_20200102,2020-01-02T21:42:00.000-0000,PT00H58M,753,1461
2J_OUA_NIM_20200102,2020-01-02T19:57:00.000-0000,PT00H32M,420,896
2K_BOG_GYE_20200102,2020-01-02T13:30:00.000-0500,PT01H15M,995,2364
2K_BOG_UIO_20200102,2020-01-02T03:41:00.000-0500,PT00H54M,713,1694
2K_CLO_GYE_20200102,2020-01-02T04:27:00.000-0500,PT00H56M,744,1620
2K_GYE_BOG_20200102,2020-01-02T06:29:00.000-0500,PT01H15M,995,2364
2K_GYE_CLO_20200102,2020-01-02T07:47:00.000-0500,PT00H56M,744,1473
2K_GYE_SCY_20200102,2020-01-02T00:21:00.000-0500,PT01H22M,1092,2162
2K_GYE_UIO_20200102,2020-01-02T09:02:00.000-0500,PT00H21M,282,558
2K_OCC_UIO_20200102,2020-01-02T22:12:00.000-0500,PT00H12M,157,373
2K_SCY_GYE_20200102,2020-01-02T03:55:00.000-0600,PT01H22M,1092,2162
2K_UIO_BOG_20200102,2020-01-02T00:42:00.000-0500,PT00H54M,713,1553
2K_UIO_GYE_20200102,2020-01-02T14:37:00.000-0500,PT00H21M,282,614
2K_UIO_OCC_20200102,2020-01-02T09:54:00.000-0500,PT00H12M,157,342
2L_BDS_ZRH_20200102,2020-01-02T15:42:00.000+0100,PT01H31M,1066,2040
2L_BOD_ZRH_20200102,2020-01-02T19:14:00.000+0100,PT01H06M,772,1343
2L_BRS_ZRH_20200102,2020-01-02T18:35:00.000-0000,PT01H19M,924,1608
2L_GVA_LPA_20200102,2020-01-02T03:22:00.000+0100,PT03H59M,2774,5792
2L_LCA_ZRH_20200102,2020-01-02T03:35:00.000+0200,PT03H36M,2507,4362
2L_LPA_ZRH_20200102,2020-01-02T13:09:00.000-0000,PT04H19M,3004,5750
2L_RMF_ZRH_20200102,2020-01-02T20:19:00.000+0200,PT04H48M,3340,5812
2L_TFS_GVA_20200102,2020-01-02T21:41:00.000-0000,PT04H04M,2835,5426
2L_ZRH_BDS_20200102,2020-01-02T10:52:00.000+0100,PT01H31M,1066,2040
2L_ZRH_BOD_20200102,2020-01-02T18:21:00.000+0100,PT01H06M,772,1478
2L_ZRH_BRS_20200102,2020-01-02T03:36:00.000+0100,PT01H19M,924,1769
2L_ZRH_LCA_20200102,2020-01-02T13:06:00.000+0100,PT03H36M,2507,4798
2L_ZRH_LPA_20200102,2020-01-02T08:16:00.000+0100,PT04H19M,3004,5750
2L_ZRH_RMF_20200102,2020-01-02T21:51:00.000+0100,PT04H48M,3340,6393
2N_AJR_LYC_20200102,2020-01-02T06:45:00.000+0100,PT00H09M,119,224
2N_ARN_GEV_20200102,2020-01-02T05:33:00.000+0100,PT01H07M,845,1906
2N_ARN_HAD_20200102,2020-01-02T00:44:00.000+0100,PT00H35M,445,837
2N_ARN_JKG_20200102,2020-01-02T11:16:00.000+0100,PT00H24M,306,575
2N_ARN_KRF_20200102,2020-01-02T02:27:00.000+0100,PT00H30M,378,853
2N_ARN_KSD_20200102,2020-01-02T20:07:00.000+0100,PT00H20M,259,487
2N_ARN_LYC_20200102,2020-01-02T06:43:00.000+0100,PT00H43M,546,1232
2N_ARN_MHQ_20200102,2020-01-02T07:41:00.000+0100,PT00H09M,122,252
2N_ARN_OER_20200102,2020-01-02T19:18:00.000+0100,PT00H33M,422,793
2N_ARN_POR_20200102,2020-01-02T10:56:00.000+0100,PT00H23M,293,606
2N_ARN_VBY_20200102,2020-01-02T20:39:00.000+0100,PT00H18M,223,419
2N_ARN_VHM_20200102,2020-01-02T10:22:00.000+0100,PT00H43M,551,1243
2N_ARN_VXO_20200102,2020-01-02T21:54:00.000+0100,PT00H28M,356,669
2N_GEV_ARN_20200102,2020-01-02T08:28:00.000+0100,PT01H07M,845,1747
2N_GEV_KRF_20200102,2020-01-02T02:24:00.000+0100,PT00H37M,476,895
2N_HAD_ARN_20200102,2020-01-02T00:12:00.000+0100,PT00H35M,445,920
2N_HAD_JKG_20200102,2020-01-02T08:13:00.000+0100,PT00H11M,141,318
2N_HAD_VXO_20200102,2020-01-02T03:21:00.000+0100,PT00H09M,119,268
2N_HMV_VHM_20200102,2020-01-02T02:38:00.000+0100,PT00H12M,159,359
2N_JKG_ARN_20200102,2020-01-02T12:08:00.000+0100,PT00H24M,306,690
2N_JKG_HAD_20200102,2020-01-02T08:17:00.000+0100,PT00H11M,141,292
2N_KOK_POR_20200102,2020-01-02T07:18:00.000+0200,PT00H21M,261,540
2N_KRF_ARN_20200102,2020-01-02T20:23:00.000+0100,PT00H30M,378,853
2N_KRF_GEV_20200102,2020-01-02T19:39:00.000+0100,PT00H37M,476,1074
2N_KSD_ARN_20200102,2020-01-02T17:37:00.000+0100,PT00H20M,259,584
2N_LYC_AJR_20200102,2020-01-02T08:55:00.000+0100,PT00H09M,119,224
2N_LYC_ARN_20200102,2020-01-02T03:30:00.000+0100,PT00H43M,546,1232
2N_MHQ_ARN_20200102,2020-01-02T13:47:00.000+0200,PT00H09M,122,252
2N_MHQ_TKU_20200102,2020-01-02T10:25:00.000+0200,PT00H10M,137,258
2N_OER_ARN_20200102,2020-01-02T01:02:00.000+0100,PT00H33M,422,873
2N_OSL_VXO_20200102,2020-01-02T14:06:00.000+0100,PT00H33M,414,856
2N_POR_ARN_20200102,2020-01-02T19:42:00.000+0200,PT00H23M,293,661
2N_POR_KOK_20200102,2020-01-02T12:30:00.000+0200,PT00H21M,261,589
2N_TKU_MHQ_20200102,2020-01-02T10:52:00.000+0200,PT00H10M,137,283
2N_VBY_ARN_20200102,2020-01-02T06:17:00.000+0100,PT00H18M,223,419
2N_VHM_ARN_20200102,2020-01-02T16:08:00.000+0100,PT00H43M,551,1139
2N_VHM_HMV_20200102,2020-01-02T14:28:00.000+0100,PT00H12M,159,329
2N_VXO_ARN_20200102,2020-01-02T11:05:00.000+0100,PT00H28M,356,736
2N_VXO_OSL_20200102,2020-01-02T20:31:00.000+0100,PT00H33M,414,778
2O_ADQ_KLN_20200102,2020-01-02T19:35:00.000-0900,PT00H08M,92,168
2O_KLN_KYK_20200102,2020-01-02T00:32:00.000-0900,PT00H02M,28,46
2P_BSO_MNL_20200102,2020-01-02T02:53:00.000+0800,PT00H56M,669,1191
2P_BXU_MNL_20200102,2020-01-02T03:39:00.000+0800,PT01H06M,786,1539
2P_CBO_MNL_20200102,2020-01-02T18:31:00.000+0800,PT01H15M,888,1581
2P_CRM_MNL_20200102,2020-01-02T22:25:00.000+0800,PT00H37M,450,881
2P_DGT_MNL_20200102,2020-01-02T00:58:00.000+0800,PT00H52M,627,1116
2P_DWC_MNL_20200102,2020-01-02T21:29:00.000+0400,PT09H44M,6935,12344
2P_GES_MNL_20200102,2020-01-02T07:09:00.000+0800,PT01H27M,1041,1853
2P_KLO_MNL_20200102,2020-01-02T17:50:00.000+0800,PT00H29M,347,741
2P_LGP_MNL_20200102,2020-01-02T21:40:00.000+0800,PT00H27M,330,705
2P_MNL_BSO_20200102,2020-01-02T10:26:00.000+0800,PT00H56M,669,1310
2P_MNL_BXU_20200102,2020-01-02T22:08:00.000+0800,PT01H06M,786,1399
2P_MNL_CBO_20200102,2020-01-02T04:54:00.000+0800,PT01H15M,888,1581
2P_MNL_CRM_20200102,2020-01-02T17:15:00.000+0800,PT00H37M,450,801
2P_MNL_DGT_20200102,2020-01-02T12:32:00.000+0800,PT00H52M,627,1339
2P_MNL_DWC_20200102,2020-01-02T00:15:00.000+0800,PT09H44M,6935,13579
2P_MNL_GES_20200102,2020-01-02T17:32:00.000+0800,PT01H27M,1041,1853
2P_MNL_KLO_20200102,2020-01-02T17:38:00.000+0800,PT00H29M,347,741
2P_MNL_LGP_20200102,2020-01-02T07:26:00.000+0800,PT00H27M,330,587
2P_MNL_MPH_20200102,2020-01-02T12:05:00.000+0800,PT00H25M,305,651
2P_MNL_OZC_20200102,2020-01-02T06:57:00.000+0800,PT01H04M,769,1643
2P_MNL_PPS_20200102,2020-01-02T10:04:00.000+0800,PT00H49M,585,1250
2P_MNL_RXS_20200102,2020-01-02T05:43:00.000+0800,PT00H31M,374,666
2P_MNL_SUG_20200102,2020-01-02T00:33:00.000+0800,PT01H00M,718,1534
2P_MNL_TUG_20200102,2020-01-02T19:51:00.000+0800,PT00H30M,357,763
2P_MNL_ZAM_20200102,2020-01-02T13:29:00.000+0800,PT01H12M,852,1517
2P_MPH_MNL_20200102,2020-01-02T08:24:00.000+0800,PT00H25M,305,543
2P_OZC_MNL_20200102,2020-01-02T01:52:00.000+0800,PT01H04M,769,1643
2P_PPS_MNL_20200102,2020-01-02T08:25:00.000+0800,PT00H49M,585,1145
2P_RXS_MNL_20200102,2020-01-02T12:20:00.000+0800,PT00H31M,374,732
2P_SUG_MNL_20200102,2020-01-02T16:23:00.000+0800,PT01H00M,718,1406
2P_TUG_MNL_20200102,2020-01-02T01:11:00.000+0800,PT00H30M,357,635
2P_ZAM_MNL_20200102,2020-01-02T05:47:00.000+0800,PT01H12M,852,1517
3E_BRL_ORD_20200102,2020-01-02T14:30:00.000-0600,PT00H24M,300,564
3E_BRL_STL_20200102,2020-01-02T02:26:00.000-0600,PT00H18M,235,530
3E_DEC_ORD_20200102,2020-01-02T05:36:00.000-0600,PT00H20M,252,521
3E_DEC_STL_20200102,2020-01-02T14:29:00.000-0600,PT00H14M,177,399
3E_JBR_STL_20200102,2020-01-02T12:52:00.000-0600,PT00H25M,326,674
3E_ORD_BRL_20200102,2020-01-02T04:53:00.000-0600,PT00H24M,300,677
3E_ORD_DEC_20200102,2020-01-02T13:48:00.000-0600,PT00H20M,252,521
3E_STL_BRL_20200102,2020-01-02T00:25:00.000-0600,PT00H18M,235,442
3E_STL_DEC_20200102,2020-01-02T08:03:00.000-0600,PT00H14M,177,399
3E_STL_JBR_20200102,2020-01-02T22:28:00.000-0600,PT00H25M,326,674
3F_KTN_MTM_20200102,2020-01-02T16:02:00.000-0900,PT00H01M,26,54
3F_MTM_KTN_20200102,2020-01-02T20:28:00.000-0900,PT00H01M,26,54
3G_ACC_DKR_20200102,2020-01-02T18:41:00.000-0000,PT02H59M,2151,3872
3G_ACC_LOS_20200102,2020-01-02T20:52:00.000-0000,PT00H33M,401,794
3G_ACC_ROB_20200102,2020-01-02T17:38:00.000-0000,PT01H34M,1131,2239
3G_BCN_BJL_20200102,2020-01-02T10:53:00.000+0100,PT05H00M,3603,6485
3G_BJL_BCN_20200102,2020-01-02T21:35:00.000-0000,PT05H00M,3603,6485
3G_BJL_DKR_20200102,2020-01-02T21:21:00.000-0000,PT00H15M,180,389
3G_BJL_FNA_20200102,2020-01-02T13:17:00.000-0000,PT00H54M,647,1398
3G_CKY_OXB_20200102,2020-01-02T20:28:00.000-0000,PT00H28M,341,614
3G_DKR_ACC_20200102,2020-01-02T13:58:00.000-0000,PT02H59M,2151,4646
3G_DKR_BJL_20200102,2020-01-02T19:38:00.000-0000,PT00H15M,180,324
3G_DKR_DLA_20200102,2020-01-02T23:21:00.000-0000,PT04H27M,3213,5783
3G_DKR_FNA_20200102,2020-01-02T11:08:00.000-0000,PT01H09M,827,1786
3G_DKR_LOS_20200102,2020-01-02T09:26:00.000-0000,PT03H24M,2448,4847
3G_DKR_OXB_20200102,2020-01-02T13:58:00.000-0000,PT00H31M,374,741
3G_DLA_DKR_20200102,2020-01-02T06:36:00.000+0100,PT04H27M,3213,6940
3G_DLA_LOS_20200102,2020-01-02T08:45:00.000+0100,PT01H03M,765,1515
3G_FNA_BJL_20200102,2020-01-02T02:28:00.000-0000,PT00H54M,647,1281
3G_FNA_DKR_20200102,2020-01-02T10:02:00.000-0000,PT01H09M,827,1786
3G_FNA_LGW_20200102,2020-01-02T12:37:00.000-0000,PT06H46M,4882,10545
3G_FNA_ROB_20200102,2020-01-02T18:02:00.000-0000,PT00H34M,410,812
3G_LGW_FNA_20200102,2020-01-02T09:38:00.000-0000,PT06H46M,4882,10545
3G_LOS_ACC_20200102,2020-01-02T02:11:00.000+0100,PT00H33M,401,722
3G_LOS_DKR_20200102,2020-01-02T20:07:00.000+0100,PT03H24M,2448,4406
3G_LOS_DLA_20200102,2020-01-02T19:14:00.000+0100,PT01H03M,765,1515
3G_LOS_ROB_20200102,2020-01-02T18:41:00.000+0100,PT02H06M,1514,2725
3G_OXB_CKY_20200102,2020-01-02T00:18:00.000-0000,PT00H28M,341,675
3G_OXB_DKR_20200102,2020-01-02T23:53:00.000-0000,PT00H31M,374,808
3G_ROB_ACC_20200102,2020-01-02T23:25:00.000-0000,PT01H34M,1131,2443
3G_ROB_FNA_20200102,2020-01-02T12:15:00.000-0000,PT00H34M,410,738
3G_ROB_LOS_20200102,2020-01-02T22:40:00.000-0000,PT02H06M,1514,2725
3K_BKK_SIN_20200102,2020-01-02T16:20:00.000+0700,PT01H59M,1418,2524
3K_HAK_SIN_20200102,2020-01-02T18:52:00.000+0800,PT03H04M,2185,3889
3K_HGH_SIN_20200102,2020-01-02T11:52:00.000+0800,PT05H07M,3653,6502
3K_HKG_SIN_20200102,2020-01-02T08:15:00.000+0800,PT03H36M,2568,5028
3K_HKT_SIN_20200102,2020-01-02T03:02:00.000+0700,PT01H22M,981,2095
