2B_AER_KZN_20191127,180100.000+0300,P02H21M,1508,2654
2B_ASF_KZN_20191127,053700.000+0400,P01H37M,1041,1999
2B_ASF_MRV_20191127,064600.000+0400,P00H42M,449,862
2B_CEK_KZN_20191127,101400.000+0500,P01H12M,771,1234
2B_CEK_OVB_20191127,111900.000+0500,P02H05M,1340,2358
2B_DME_KZN_20191127,161800.000+0300,P01H07M,716,1260
2B_DME_NBC_20191127,020800.000+0300,P01H24M,893,1715
2B_DME_TGK_20191127,043900.000+0300,P01H25M,916,1759
2B_DME_UUA_20191127,080000.000+0300,P01H29M,952,1676
2B_EGO_KGD_20191127,212900.000+0300,P01H49M,1173,1877
2B_EGO_KZN_20191127,090000.000+0300,P01H34M,1009,1614
2B_GYD_NBC_20191127,053300.000+0400,P02H38M,1687,3239
2B_KGD_EGO_20191127,044300.000+0200,P01H49M,1173,1877
2B_KZN_AER_20191127,031100.000+0300,P02H21M,1508,2895
2B_KZN_ASF_20191127,165700.000+0300,P01H37M,1041,1666
2B_KZN_CEK_20191127,102900.000+0300,P01H12M,771,1234
2B_KZN_DME_20191127,205700.000+0300,P01H07M,716,1260
2B_KZN_EGO_20191127,221900.000+0300,P01H34M,1009,1614
2B_KZN_LED_20191127,231600.000+0300,P01H54M,1218,2144
2B_KZN_SVX_20191127,174700.000+0300,P01H07M,724,1274
2B_LED_KZN_20191127,024900.000+0300,P01H54M,1218,2339
2B_LED_NBC_20191127,143000.000+0300,P02H09M,1374,2638
2B_LED_UUA_20191127,074400.000+0300,P02H17M,1465,2578
2B_MRV_ASF_20191127,201700.000+0300,P00H42M,449,790
2B_NBC_DME_20191127,232300.000+0300,P01H24M,893,1572
2B_NBC_GYD_20191127,060400.000+0300,P02H38M,1687,2969
2B_NBC_LED_20191127,232200.000+0300,P02H09M,1374,2198
2B_NBC_SVX_20191127,062900.000+0300,P00H52M,555,888
2B_NJC_SVX_20191127,122400.000+0500,P01H34M,1013,1621
2B_NJC_UUA_20191127,031500.000+0500,P02H26M,1559,2744
2B_NUX_SVX_20191127,085700.000+0500,P02H04M,1326,2334
2B_OVB_CEK_20191127,061200.000+0700,P02H05M,1340,2144
2B_OVB_SVX_20191127,145300.000+0700,P02H08M,1371,2413
2B_SVX_KZN_20191127,045100.000+0500,P01H07M,724,1274
2B_SVX_NBC_20191127,213300.000+0500,P00H52M,555,977
2B_SVX_NJC_20191127,104600.000+0500,P01H34M,1013,1621
2B_SVX_NUX_20191127,004700.000+0500,P02H04M,1326,2334
2B_SVX_OVB_20191127,031700.000+0500,P02H08M,1371,2194
2B_TGK_DME_20191127,032500.000+0300,P01H25M,916,1612
2B_UUA_DME_20191127,231000.000+0300,P01H29M,952,1828
2B_UUA_LED_20191127,143300.000+0300,P02H17M,1465,2813
2B_UUA_NJC_20191127,220100.000+0300,P02H26M,1559,2993
2I_AYP_LIM_20191127,100500.000-0500,P00H27M,340,696
2I_CUZ_LIM_20191127,061200.000-0500,P00H47M,586,1308
2I_CUZ_PEM_20191127,101000.000-0500,P00H25M,311,636
2I_HUU_LIM_20191127,121600.000-0500,P00H21M,258,480
2I_IQT_PCL_20191127,201000.000-0500,P00H42M,530,986
2I_IQT_TPP_20191127,034900.000-0500,P00H36M,455,931
2I_LIM_AYP_20191127,070600.000-0500,P00H27M,340,632
2I_LIM_CUZ_20191127,150800.000-0500,P00H47M,586,1308
2I_LIM_HUU_20191127,074200.000-0500,P00H21M,258,528
2I_LIM_PCL_20191127,020900.000-0500,P00H39M,492,1007
2I_LIM_TPP_20191127,161200.000-0500,P00H49M,619,1151
2I_PCL_IQT_20191127,185100.000-0500,P00H42M,530,1183
2I_PCL_LIM_20191127,234100.000-0500,P00H39M,492,915
2I_PCL_TPP_20191127,024900.000-0500,P00H23M,288,536
2I_PEM_CUZ_20191127,044100.000-0500,P00H25M,311,578
2I_TPP_IQT_20191127,093000.000-0500,P00H36M,455,846
2I_TPP_LIM_20191127,185700.000-0500,P00H49M,619,1266
2I_TPP_PCL_20191127,121500.000-0500,P00H23M,288,643
2J_ABJ_BOY_20191127,084000.000-0000,P00H58M,658,1119
2J_ABJ_OUA_20191127,032600.000-0000,P01H13M,833,1558
2J_ACC_OUA_20191127,185100.000-0000,P01H07M,765,1431
2J_BKO_ABJ_20191127,153300.000-0000,P01H21M,922,1881
2J_BKO_DKR_20191127,090100.000-0000,P01H33M,1060,1982
2J_BKO_OUA_20191127,174400.000-0000,P01H01M,700,1428
2J_BOY_ABJ_20191127,123100.000-0000,P00H58M,658,1119
2J_BOY_OUA_20191127,143500.000-0000,P00H29M,335,626
2J_COO_LFW_20191127,042800.000+0100,P00H11M,127,259
2J_COO_OUA_20191127,015500.000+0100,P01H10M,793,1618
2J_DKR_BKO_20191127,000600.000-0000,P01H33M,1060,1982
2J_DKR_OUA_20191127,232700.000-0000,P02H34M,1749,3568
2J_LFW_OUA_20191127,192500.000-0000,P01H06M,753,1408
2J_NIM_OUA_20191127,195100.000+0100,P00H37M,420,785
2J_OUA_ABJ_20191127,122100.000-0000,P01H13M,833,1416
2J_OUA_ACC_20191127,180200.000-0000,P01H07M,765,1561
2J_OUA_BKO_20191127,070600.000-0000,P01H01M,700,1190
2J_OUA_BOY_20191127,121900.000-0000,P00H29M,335,570
2J_OUA_COO_20191127,072300.000-0000,P01H10M,793,1618
2J_OUA_DKR_20191127,033200.000-0000,P02H34M,1749,3568
2J_OUA_LFW_20191127,065500.000-0000,P01H06M,753,1280
2J_OUA_NIM_20191127,053900.000-0000,P00H37M,420,785
2K_BOG_GYE_20191127,160400.000-0500,P01H22M,995,2173
2K_BOG_UIO_20191127,002100.000-0500,P00H58M,713,1298
2K_CLO_GYE_20191127,203000.000-0500,P01H01M,744,1625
2K_GYE_BOG_20191127,010100.000-0500,P01H22M,995,1992
2K_GYE_CLO_20191127,151700.000-0500,P01H01M,744,1625
2K_GYE_SCY_20191127,225700.000-0500,P01H30M,1092,2186
2K_GYE_UIO_20191127,102400.000-0500,P00H23M,282,616
2K_OCC_UIO_20191127,090300.000-0500,P00H13M,157,286
2K_SCY_GYE_20191127,183000.000-0600,P01H30M,1092,2385
2K_UIO_BOG_20191127,184400.000-0500,P00H58M,713,1298
2K_UIO_GYE_20191127,232400.000-0500,P00H23M,282,565
2K_UIO_OCC_20191127,030800.000-0500,P00H13M,157,314
2L_BDS_ZRH_20191127,185800.000+0100,P01H25M,1066,2204
2L_BOD_ZRH_20191127,002900.000+0100,P01H01M,772,1451
2L_BRS_ZRH_20191127,011300.000-0000,P01H13M,924,2085
2L_GVA_LPA_20191127,094800.000+0100,P03H41M,2774,5737
2L_LCA_ZRH_20191127,140200.000+0200,P03H19M,2507,4713
2L_LPA_ZRH_20191127,112600.000-0000,P03H59M,3004,6212
2L_RMF_ZRH_20191127,021100.000+0200,P04H26M,3340,7535
2L_TFS_GVA_20191127,184200.000-0000,P03H46M,2835,5863
2L_ZRH_BDS_20191127,002800.000+0100,P01H25M,1066,2204
2L_ZRH_BOD_20191127,024500.000+0100,P01H01M,772,1451
2L_ZRH_BRS_20191127,211400.000+0100,P01H13M,924,2085
2L_ZRH_LCA_20191127,143500.000+0100,P03H19M,2507,4713
2L_ZRH_LPA_20191127,174700.000+0100,P03H59M,3004,6777
2L_ZRH_RMF_20191127,122700.000+0100,P04H26M,3340,6279
2N_AJR_LYC_20191127,211100.000+0100,P00H10M,119,200
2N_ARN_GEV_20191127,090000.000+0100,P01H15M,845,1420
2N_ARN_HAD_20191127,153600.000+0100,P00H39M,445,897
2N_ARN_JKG_20191127,083300.000+0100,P00H27M,306,565
2N_ARN_KRF_20191127,051700.000+0100,P00H33M,378,635
2N_ARN_KSD_20191127,160900.000+0100,P00H23M,259,435
2N_ARN_LYC_20191127,145000.000+0100,P00H48M,546,1009
2N_ARN_MHQ_20191127,020700.000+0100,P00H10M,122,205
2N_ARN_OER_20191127,153800.000+0100,P00H37M,422,780
2N_ARN_POR_20191127,151800.000+0100,P00H26M,293,492
2N_ARN_VBY_20191127,114600.000+0100,P00H19M,223,450
2N_ARN_VHM_20191127,111300.000+0100,P00H49M,551,1111
2N_ARN_VXO_20191127,000600.000+0100,P00H31M,356,658
2N_GEV_ARN_20191127,231300.000+0100,P01H15M,845,1420
2N_GEV_KRF_20191127,020900.000+0100,P00H42M,476,880
2N_HAD_ARN_20191127,115800.000+0100,P00H39M,445,822
2N_HAD_JKG_20191127,103800.000+0100,P00H12M,141,261
2N_HAD_VXO_20191127,150800.000+0100,P00H10M,119,200
2N_HMV_VHM_20191127,081100.000+0100,P00H14M,159,267
2N_JKG_ARN_20191127,121300.000+0100,P00H27M,306,617
2N_JKG_HAD_20191127,135400.000+0100,P00H12M,141,261
2N_KOK_POR_20191127,052500.000+0200,P00H23M,261,526
2N_KRF_ARN_20191127,124000.000+0100,P00H33M,378,762
2N_KRF_GEV_20191127,204300.000+0100,P00H42M,476,880
2N_KSD_ARN_20191127,211200.000+0100,P00H23M,259,522
2N_LYC_AJR_20191127,164700.000+0100,P00H10M,119,240
2N_LYC_ARN_20191127,205400.000+0100,P00H48M,546,1101
2N_MHQ_ARN_20191127,164700.000+0200,P00H10M,122,225
2N_MHQ_TKU_20191127,105400.000+0200,P00H12M,137,276
2N_OER_ARN_20191127,161700.000+0100,P00H37M,422,780
2N_OSL_VXO_20191127,084900.000+0100,P00H37M,414,835
2N_POR_ARN_20191127,044600.000+0200,P00H26M,293,492
2N_POR_KOK_20191127,122300.000+0200,P00H23M,261,438
2N_TKU_MHQ_20191127,104100.000+0200,P00H12M,137,253
2N_VBY_ARN_20191127,223900.000+0100,P00H19M,223,450
2N_VHM_ARN_20191127,111000.000+0100,P00H49M,551,1018
2N_VHM_HMV_20191127,210900.000+0100,P00H14M,159,321
2N_VXO_ARN_20191127,111700.000+0100,P00H31M,356,598
2N_VXO_OSL_20191127,064500.000+0100,P00H37M,414,835
2O_ADQ_KLN_20191127,090400.000-0900,P00H08M,92,149
2O_KLN_KYK_20191127,235700.000-0900,P00H02M,28,50
2P_BSO_MNL_20191127,013600.000+0800,P01H03M,669,1070
2P_BXU_MNL_20191127,052300.000+0800,P01H13M,786,1258
2P_CBO_MNL_20191127,201500.000+0800,P01H23M,888,1563
2P_CRM_MNL_20191127,153400.000+0800,P00H42M,450,792
2P_DGT_MNL_20191127,100900.000+0800,P00H58M,627,1204
2P_DWC_MNL_20191127,055500.000+0400,P10H50M,6935,13315
2P_GES_MNL_20191127,142700.000+0800,P01H37M,1041,1666
2P_KLO_MNL_20191127,111000.000+0800,P00H32M,347,666
2P_LGP_MNL_20191127,145000.000+0800,P00H31M,330,634
2P_MNL_BSO_20191127,235200.000+0800,P01H03M,669,1070
2P_MNL_BXU_20191127,135500.000+0800,P01H13M,786,1383
2P_MNL_CBO_20191127,101200.000+0800,P01H23M,888,1705
2P_MNL_CRM_20191127,152500.000+0800,P00H42M,450,864
2P_MNL_DGT_20191127,040800.000+0800,P00H58M,627,1003
2P_MNL_DWC_20191127,052400.000+0800,P10H50M,6935,11096
2P_MNL_GES_20191127,052000.000+0800,P01H37M,1041,1666
2P_MNL_KLO_20191127,010500.000+0800,P00H32M,347,555
2P_MNL_LGP_20191127,111700.000+0800,P00H31M,330,581
2P_MNL_MPH_20191127,075000.000+0800,P00H28M,305,586
2P_MNL_OZC_20191127,065200.000+0800,P01H12M,769,1230
2P_MNL_PPS_20191127,180300.000+0800,P00H54M,585,1123
2P_MNL_RXS_20191127,230300.000+0800,P00H34M,374,598
2P_MNL_SUG_20191127,163900.000+0800,P01H07M,718,1379
2P_MNL_TUG_20191127,064200.000+0800,P00H33M,357,685
2P_MNL_ZAM_20191127,134900.000+0800,P01H19M,852,1500
2P_MPH_MNL_20191127,201600.000+0800,P00H28M,305,537
2P_OZC_MNL_20191127,194600.000+0800,P01H12M,769,1476
2P_PPS_MNL_20191127,035000.000+0800,P00H54M,585,936
2P_RXS_MNL_20191127,214200.000+0800,P00H34M,374,658
2P_SUG_MNL_20191127,110900.000+0800,P01H07M,718,1149
