2B_AER_KZN_20191124,180100.000+0300,P02H21M,1508,2413
2B_ASF_KZN_20191124,053700.000+0400,P01H37M,1041,1666
2B_ASF_MRV_20191124,064600.000+0400,P00H42M,449,862
2B_CEK_KZN_20191124,101400.000+0500,P01H12M,771,1480
2B_CEK_OVB_20191124,111900.000+0500,P02H05M,1340,2573
2B_DME_KZN_20191124,161800.000+0300,P01H07M,716,1260
2B_DME_NBC_20191124,020800.000+0300,P01H24M,893,1572
2B_DME_TGK_20191124,043900.000+0300,P01H25M,916,1612
2B_DME_UUA_20191124,080000.000+0300,P01H29M,952,1676
2B_EGO_KGD_20191124,212900.000+0300,P01H49M,1173,2252
2B_EGO_KZN_20191124,090000.000+0300,P01H34M,1009,1937
2B_GYD_NBC_20191124,053300.000+0400,P02H38M,1687,2699
2B_KGD_EGO_20191124,044300.000+0200,P01H49M,1173,2252
2B_KZN_AER_20191124,031100.000+0300,P02H21M,1508,2895
2B_KZN_ASF_20191124,165700.000+0300,P01H37M,1041,1999
2B_KZN_CEK_20191124,102900.000+0300,P01H12M,771,1357
2B_KZN_DME_20191124,205700.000+0300,P01H07M,716,1146
2B_KZN_EGO_20191124,221900.000+0300,P01H34M,1009,1614
2B_KZN_LED_20191124,231600.000+0300,P01H54M,1218,2339
2B_KZN_SVX_20191124,174700.000+0300,P01H07M,724,1274
2B_LED_KZN_20191124,024900.000+0300,P01H54M,1218,2144
2B_LED_NBC_20191124,143000.000+0300,P02H09M,1374,2418
2B_LED_UUA_20191124,074400.000+0300,P02H17M,1465,2578
2B_MRV_ASF_20191124,201700.000+0300,P00H42M,449,862
2B_NBC_DME_20191124,232300.000+0300,P01H24M,893,1715
2B_NBC_GYD_20191124,060400.000+0300,P02H38M,1687,2969
2B_NBC_LED_20191124,232200.000+0300,P02H09M,1374,2418
2B_NBC_SVX_20191124,062900.000+0300,P00H52M,555,1066
2B_NJC_SVX_20191124,122400.000+0500,P01H34M,1013,1783
2B_NJC_UUA_20191124,031500.000+0500,P02H26M,1559,2744
2B_NUX_SVX_20191124,085700.000+0500,P02H04M,1326,2546
2B_OVB_CEK_20191124,061200.000+0700,P02H05M,1340,2144
2B_OVB_SVX_20191124,145300.000+0700,P02H08M,1371,2413
2B_SVX_KZN_20191124,045100.000+0500,P01H07M,724,1274
2B_SVX_NBC_20191124,213300.000+0500,P00H52M,555,1066
2B_SVX_NJC_20191124,104600.000+0500,P01H34M,1013,1783
2B_SVX_NUX_20191124,004700.000+0500,P02H04M,1326,2334
2B_SVX_OVB_20191124,031700.000+0500,P02H08M,1371,2194
2B_TGK_DME_20191124,032500.000+0300,P01H25M,916,1759
2B_UUA_DME_20191124,231000.000+0300,P01H29M,952,1676
2B_UUA_LED_20191124,143300.000+0300,P02H17M,1465,2344
2B_UUA_NJC_20191124,220100.000+0300,P02H26M,1559,2744
2I_AYP_LIM_20191124,100500.000-0500,P00H27M,340,759
2I_CUZ_LIM_20191124,061200.000-0500,P00H47M,586,1090
2I_CUZ_PEM_20191124,101000.000-0500,P00H25M,311,636
2I_HUU_LIM_20191124,121600.000-0500,P00H21M,258,576
2I_IQT_PCL_20191124,201000.000-0500,P00H42M,530,1084
2I_IQT_TPP_20191124,034900.000-0500,P00H36M,455,931
2I_LIM_AYP_20191124,070600.000-0500,P00H27M,340,759
2I_LIM_CUZ_20191124,150800.000-0500,P00H47M,586,1199
2I_LIM_HUU_20191124,074200.000-0500,P00H21M,258,528
2I_LIM_PCL_20191124,020900.000-0500,P00H39M,492,915
2I_LIM_TPP_20191124,161200.000-0500,P00H49M,619,1151
2I_PCL_IQT_20191124,185100.000-0500,P00H42M,530,986
2I_PCL_LIM_20191124,234100.000-0500,P00H39M,492,915
2I_PCL_TPP_20191124,024900.000-0500,P00H23M,288,536
2I_PEM_CUZ_20191124,044100.000-0500,P00H25M,311,636
2I_TPP_IQT_20191124,093000.000-0500,P00H36M,455,1016
2I_TPP_LIM_20191124,185700.000-0500,P00H49M,619,1382
2I_TPP_PCL_20191124,121500.000-0500,P00H23M,288,643
2J_ABJ_BOY_20191124,084000.000-0000,P00H58M,658,1342
2J_ABJ_OUA_20191124,032600.000-0000,P01H13M,833,1558
2J_ACC_OUA_20191124,185100.000-0000,P01H07M,765,1561
2J_BKO_ABJ_20191124,153300.000-0000,P01H21M,922,1724
2J_BKO_DKR_20191124,090100.000-0000,P01H33M,1060,2162
2J_BKO_OUA_20191124,174400.000-0000,P01H01M,700,1309
2J_BOY_ABJ_20191124,123100.000-0000,P00H58M,658,1119
2J_BOY_OUA_20191124,143500.000-0000,P00H29M,335,570
2J_COO_LFW_20191124,042800.000+0100,P00H11M,127,237
2J_COO_OUA_20191124,015500.000+0100,P01H10M,793,1348
2J_DKR_BKO_20191124,000600.000-0000,P01H33M,1060,1982
2J_DKR_OUA_20191124,232700.000-0000,P02H34M,1749,3271
2J_LFW_OUA_20191124,192500.000-0000,P01H06M,753,1280
2J_NIM_OUA_20191124,195100.000+0100,P00H37M,420,714
2J_OUA_ABJ_20191124,122100.000-0000,P01H13M,833,1416
2J_OUA_ACC_20191124,180200.000-0000,P01H07M,765,1561
2J_OUA_BKO_20191124,070600.000-0000,P01H01M,700,1309
2J_OUA_BOY_20191124,121900.000-0000,P00H29M,335,683
2J_OUA_COO_20191124,072300.000-0000,P01H10M,793,1348
2J_OUA_DKR_20191124,033200.000-0000,P02H34M,1749,3568
2J_OUA_LFW_20191124,065500.000-0000,P01H06M,753,1536
2J_OUA_NIM_20191124,053900.000-0000,P00H37M,420,785
2K_BOG_GYE_20191124,160400.000-0500,P01H22M,995,2173
2K_BOG_UIO_20191124,002100.000-0500,P00H58M,713,1427
2K_CLO_GYE_20191124,203000.000-0500,P01H01M,744,1489
2K_GYE_BOG_20191124,010100.000-0500,P01H22M,995,1811
2K_GYE_CLO_20191124,151700.000-0500,P01H01M,744,1625
2K_GYE_SCY_20191124,225700.000-0500,P01H30M,1092,1987
2K_GYE_UIO_20191124,102400.000-0500,P00H23M,282,513
2K_OCC_UIO_20191124,090300.000-0500,P00H13M,157,314
2K_SCY_GYE_20191124,183000.000-0600,P01H30M,1092,2385
2K_UIO_BOG_20191124,184400.000-0500,P00H58M,713,1427
2K_UIO_GYE_20191124,232400.000-0500,P00H23M,282,513
2K_UIO_OCC_20191124,030800.000-0500,P00H13M,157,314
2L_BDS_ZRH_20191124,185800.000+0100,P01H25M,1066,2204
2L_BOD_ZRH_20191124,002900.000+0100,P01H01M,772,1596
2L_BRS_ZRH_20191124,011300.000-0000,P01H13M,924,1911
2L_GVA_LPA_20191124,094800.000+0100,P03H41M,2774,6258
2L_LCA_ZRH_20191124,140200.000+0200,P03H19M,2507,5184
2L_LPA_ZRH_20191124,112600.000-0000,P03H59M,3004,6777
2L_RMF_ZRH_20191124,021100.000+0200,P04H26M,3340,6907
2L_TFS_GVA_20191124,184200.000-0000,P03H46M,2835,6396
2L_ZRH_BDS_20191124,002800.000+0100,P01H25M,1066,2405
2L_ZRH_BOD_20191124,024500.000+0100,P01H01M,772,1596
2L_ZRH_BRS_20191124,211400.000+0100,P01H13M,924,2085
2L_ZRH_LCA_20191124,143500.000+0100,P03H19M,2507,5656
2L_ZRH_LPA_20191124,174700.000+0100,P03H59M,3004,6777
2L_ZRH_RMF_20191124,122700.000+0100,P04H26M,3340,7535
2N_AJR_LYC_20191124,211100.000+0100,P00H10M,119,240
2N_ARN_GEV_20191124,090000.000+0100,P01H15M,845,1704
2N_ARN_HAD_20191124,153600.000+0100,P00H39M,445,822
2N_ARN_JKG_20191124,083300.000+0100,P00H27M,306,565
2N_ARN_KRF_20191124,051700.000+0100,P00H33M,378,699
2N_ARN_KSD_20191124,160900.000+0100,P00H23M,259,522
2N_ARN_LYC_20191124,145000.000+0100,P00H48M,546,1101
2N_ARN_MHQ_20191124,020700.000+0100,P00H10M,122,246
2N_ARN_OER_20191124,153800.000+0100,P00H37M,422,780
2N_ARN_POR_20191124,151800.000+0100,P00H26M,293,492
2N_ARN_VBY_20191124,114600.000+0100,P00H19M,223,450
2N_ARN_VHM_20191124,111300.000+0100,P00H49M,551,926
2N_ARN_VXO_20191124,000600.000+0100,P00H31M,356,598
2N_GEV_ARN_20191124,231300.000+0100,P01H15M,845,1704
2N_GEV_KRF_20191124,020900.000+0100,P00H42M,476,960
2N_HAD_ARN_20191124,115800.000+0100,P00H39M,445,897
2N_HAD_JKG_20191124,103800.000+0100,P00H12M,141,284
2N_HAD_VXO_20191124,150800.000+0100,P00H10M,119,240
2N_HMV_VHM_20191124,081100.000+0100,P00H14M,159,267
2N_JKG_ARN_20191124,121300.000+0100,P00H27M,306,565
2N_JKG_HAD_20191124,135400.000+0100,P00H12M,141,261
2N_KOK_POR_20191124,052500.000+0200,P00H23M,261,438
2N_KRF_ARN_20191124,124000.000+0100,P00H33M,378,635
2N_KRF_GEV_20191124,204300.000+0100,P00H42M,476,800
2N_KSD_ARN_20191124,211200.000+0100,P00H23M,259,435
2N_LYC_AJR_20191124,164700.000+0100,P00H10M,119,200
2N_LYC_ARN_20191124,205400.000+0100,P00H48M,546,917
2N_MHQ_ARN_20191124,164700.000+0200,P00H10M,122,246
