2B_AER_KZN_20200123,2020-01-23T05:03:00.000+0300,PT02H21M,1508,2654
2B_ASF_KZN_20200123,2020-01-23T13:39:00.000+0400,PT01H37M,1041,1999
2B_ASF_MRV_20200123,2020-01-23T03:07:00.000+0400,PT00H42M,449,790
2B_CEK_KZN_20200123,2020-01-23T02:15:00.000+0500,PT01H12M,771,1480
2B_CEK_OVB_20200123,2020-01-23T10:56:00.000+0500,PT02H05M,1340,2358
2B_DME_KZN_20200123,2020-01-23T23:15:00.000+0300,PT01H07M,716,1146
2B_DME_NBC_20200123,2020-01-23T02:23:00.000+0300,PT01H24M,893,1715
2B_DME_TGK_20200123,2020-01-23T14:19:00.000+0300,PT01H25M,916,1466
2B_DME_UUA_20200123,2020-01-23T04:39:00.000+0300,PT01H29M,952,1676
2B_EGO_KGD_20200123,2020-01-23T08:16:00.000+0300,PT01H49M,1173,1877
2B_EGO_KZN_20200123,2020-01-23T14:29:00.000+0300,PT01H34M,1009,1614
2B_GYD_NBC_20200123,2020-01-23T11:33:00.000+0400,PT02H38M,1687,2699
2B_KGD_EGO_20200123,2020-01-23T13:26:00.000+0200,PT01H49M,1173,2064
2B_KZN_AER_20200123,2020-01-23T12:40:00.000+0300,PT02H21M,1508,2895
2B_KZN_ASF_20200123,2020-01-23T14:12:00.000+0300,PT01H37M,1041,1666
2B_KZN_CEK_20200123,2020-01-23T04:17:00.000+0300,PT01H12M,771,1480
2B_KZN_DME_20200123,2020-01-23T09:52:00.000+0300,PT01H07M,716,1260
2B_KZN_EGO_20200123,2020-01-23T02:34:00.000+0300,PT01H34M,1009,1937
2B_KZN_LED_20200123,2020-01-23T20:22:00.000+0300,PT01H54M,1218,2144
2B_KZN_SVX_20200123,2020-01-23T02:06:00.000+0300,PT01H07M,724,1390
2B_LED_KZN_20200123,2020-01-23T00:29:00.000+0300,PT01H54M,1218,2144
2B_LED_NBC_20200123,2020-01-23T23:12:00.000+0300,PT02H09M,1374,2418
2B_LED_UUA_20200123,2020-01-23T11:39:00.000+0300,PT02H17M,1465,2344
2B_MRV_ASF_20200123,2020-01-23T19:07:00.000+0300,PT00H42M,449,790
2B_NBC_DME_20200123,2020-01-23T06:17:00.000+0300,PT01H24M,893,1572
2B_NBC_GYD_20200123,2020-01-23T11:41:00.000+0300,PT02H38M,1687,3239
2B_NBC_LED_20200123,2020-01-23T19:42:00.000+0300,PT02H09M,1374,2198
2B_NBC_SVX_20200123,2020-01-23T09:40:00.000+0300,PT00H52M,555,888
2B_NJC_SVX_20200123,2020-01-23T07:14:00.000+0500,PT01H34M,1013,1783
2B_NJC_UUA_20200123,2020-01-23T23:20:00.000+0500,PT02H26M,1559,2993
2B_NUX_SVX_20200123,2020-01-23T13:13:00.000+0500,PT02H04M,1326,2122
2B_OVB_CEK_20200123,2020-01-23T10:13:00.000+0700,PT02H05M,1340,2573
2B_OVB_SVX_20200123,2020-01-23T02:21:00.000+0700,PT02H08M,1371,2632
2B_SVX_KZN_20200123,2020-01-23T05:24:00.000+0500,PT01H07M,724,1274
2B_SVX_NBC_20200123,2020-01-23T10:18:00.000+0500,PT00H52M,555,977
