GKA_20200101,20200101
MAG_20200101,20200101
HGU_20200101,20200101
LAE_20200101,20200101
POM_20200101,20200101
WWK_20200101,20200101
UAK_20200101,20200101
GOH_20200101,20200101
SFJ_20200101,20200101
THU_20200101,20200101
AEY_20200101,20200101
EGS_20200101,20200101
HFN_20200101,20200101
HZK_20200101,20200101
IFJ_20200101,20200101
KEF_20200101,20200101
PFJ_20200101,20200101
RKV_20200101,20200101
SIJ_20200101,20200101
VEY_20200101,20200101
YAM_20200101,20200101
YAZ_20200101,20200101
YBB_20200101,20200101
YBC_20200101,20200101
YBG_20200101,20200101
YBK_20200101,20200101
YBL_20200101,20200101
YBR_20200101,20200101
YCB_20200101,20200101
YCD_20200101,20200101
YCG_20200101,20200101
YCH_20200101,20200101
YCL_20200101,20200101
YCO_20200101,20200101
YCT_20200101,20200101
YCW_20200101,20200101
YCY_20200101,20200101
YZS_20200101,20200101
YDA_20200101,20200101
YDB_20200101,20200101
YDL_20200101,20200101
YDN_20200101,20200101
YDQ_20200101,20200101
YEG_20200101,20200101
YEK_20200101,20200101
YEN_20200101,20200101
YET_20200101,20200101
YEU_20200101,20200101
YEV_20200101,20200101
YFB_20200101,20200101
YFC_20200101,20200101
YFE_20200101,20200101
YFO_20200101,20200101
YFR_20200101,20200101
YFS_20200101,20200101
YGK_20200101,20200101
YGL_20200101,20200101
YGP_20200101,20200101
YGQ_20200101,20200101
YGR_20200101,20200101
YHB_20200101,20200101
YHD_20200101,20200101
YHI_20200101,20200101
YHK_20200101,20200101
YHM_20200101,20200101
YHU_20200101,20200101
YHY_20200101,20200101
YHZ_20200101,20200101
YIB_20200101,20200101
YIO_20200101,20200101
YJN_20200101,20200101
YKA_20200101,20200101
YKF_20200101,20200101
YKL_20200101,20200101
YKY_20200101,20200101
YKZ_20200101,20200101
YLD_20200101,20200101
YLJ_20200101,20200101
YLL_20200101,20200101
YLT_20200101,20200101
YLW_20200101,20200101
YMA_20200101,20200101
YMJ_20200101,20200101
YMM_20200101,20200101
YMO_20200101,20200101
YMW_20200101,20200101
YMX_20200101,20200101
YNA_20200101,20200101
YND_20200101,20200101
YNM_20200101,20200101
YOC_20200101,20200101
YOD_20200101,20200101
YOJ_20200101,20200101
YOW_20200101,20200101
YPA_20200101,20200101
YPE_20200101,20200101
YPG_20200101,20200101
YPL_20200101,20200101
YPN_20200101,20200101
YPQ_20200101,20200101
YPR_20200101,20200101
YPY_20200101,20200101
YQA_20200101,20200101
YQB_20200101,20200101
YQF_20200101,20200101
YQG_20200101,20200101
YQH_20200101,20200101
YQK_20200101,20200101
YQL_20200101,20200101
YQM_20200101,20200101
YQQ_20200101,20200101
YQR_20200101,20200101
YQT_20200101,20200101
YQU_20200101,20200101
YQV_20200101,20200101
YQW_20200101,20200101
YQY_20200101,20200101
YQZ_20200101,20200101
YRB_20200101,20200101
YRI_20200101,20200101
YRJ_20200101,20200101
YRM_20200101,20200101
YRT_20200101,20200101
YSB_20200101,20200101
YSC_20200101,20200101
YSJ_20200101,20200101
YSM_20200101,20200101
YSR_20200101,20200101
YSU_20200101,20200101
YSY_20200101,20200101
YTE_20200101,20200101
YTH_20200101,20200101
YTR_20200101,20200101
YTS_20200101,20200101
YTZ_20200101,20200101
YUB_20200101,20200101
YUL_20200101,20200101
YUT_20200101,20200101
YUX_20200101,20200101
YUY_20200101,20200101
YVC_20200101,20200101
YVG_20200101,20200101
YVM_20200101,20200101
YVO_20200101,20200101
YVP_20200101,20200101
YVQ_20200101,20200101
YVR_20200101,20200101
YVT_20200101,20200101
YVV_20200101,20200101
YWA_20200101,20200101
YWG_20200101,20200101
YWK_20200101,20200101
YWL_20200101,20200101
YWY_20200101,20200101
YXC_20200101,20200101
YXD_20200101,20200101
YXE_20200101,20200101
YXH_20200101,20200101
YXJ_20200101,20200101
YXL_20200101,20200101
YXP_20200101,20200101
YXR_20200101,20200101
YXS_20200101,20200101
YXT_20200101,20200101
YXU_20200101,20200101
YXX_20200101,20200101
YXY_20200101,20200101
YYB_20200101,20200101
YYC_20200101,20200101
YYD_20200101,20200101
YYE_20200101,20200101
YYF_20200101,20200101
YYG_20200101,20200101
YYH_20200101,20200101
YYJ_20200101,20200101
YYL_20200101,20200101
YYN_20200101,20200101
YYQ_20200101,20200101
YYR_20200101,20200101
YYU_20200101,20200101
YYW_20200101,20200101
YYY_20200101,20200101
YYZ_20200101,20200101
YZD_20200101,20200101
YZE_20200101,20200101
YZF_20200101,20200101
YZH_20200101,20200101
YZP_20200101,20200101
YZR_20200101,20200101
YZT_20200101,20200101
YZU_20200101,20200101
YZV_20200101,20200101
YZW_20200101,20200101
YZX_20200101,20200101
ZFA_20200101,20200101
ZFM_20200101,20200101
QLD_20200101,20200101
BUJ_20200101,20200101
BJA_20200101,20200101
ALG_20200101,20200101
DJG_20200101,20200101
VVZ_20200101,20200101
TMR_20200101,20200101
GJL_20200101,20200101
MZW_20200101,20200101
AAE_20200101,20200101
CZL_20200101,20200101
TEE_20200101,20200101
HRM_20200101,20200101
TID_20200101,20200101
TIN_20200101,20200101
CFK_20200101,20200101
TAF_20200101,20200101
TLM_20200101,20200101
ORN_20200101,20200101
BFW_20200101,20200101
MUW_20200101,20200101
AZR_20200101,20200101
BSK_20200101,20200101
ELG_20200101,20200101
GHA_20200101,20200101
HME_20200101,20200101
INZ_20200101,20200101
TGR_20200101,20200101
LOO_20200101,20200101
TMX_20200101,20200101
OGX_20200101,20200101
IAM_20200101,20200101
COO_20200101,20200101
OUA_20200101,20200101
BOY_20200101,20200101
ACC_20200101,20200101
TML_20200101,20200101
NYI_20200101,20200101
TKD_20200101,20200101
ABJ_20200101,20200101
BYK_20200101,20200101
DJO_20200101,20200101
HGO_20200101,20200101
MJC_20200101,20200101
SPY_20200101,20200101
ASK_20200101,20200101
ABV_20200101,20200101
AKR_20200101,20200101
BNI_20200101,20200101
CBQ_20200101,20200101
ENU_20200101,20200101
IBA_20200101,20200101
ILR_20200101,20200101
JOS_20200101,20200101
KAD_20200101,20200101
KAN_20200101,20200101
MIU_20200101,20200101
MDI_20200101,20200101
LOS_20200101,20200101
MXJ_20200101,20200101
PHC_20200101,20200101
SKO_20200101,20200101
YOL_20200101,20200101
ZAR_20200101,20200101
MFQ_20200101,20200101
NIM_20200101,20200101
THZ_20200101,20200101
AJY_20200101,20200101
ZND_20200101,20200101
MIR_20200101,20200101
TUN_20200101,20200101
GAF_20200101,20200101
GAE_20200101,20200101
DJE_20200101,20200101
EBM_20200101,20200101
SFA_20200101,20200101
TOE_20200101,20200101
LRL_20200101,20200101
LFW_20200101,20200101
ANR_20200101,20200101
BRU_20200101,20200101
CRL_20200101,20200101
KJK_20200101,20200101
LGG_20200101,20200101
OST_20200101,20200101
OBL_20200101,20200101
AOC_20200101,20200101
IES_20200101,20200101
REB_20200101,20200101
QXH_20200101,20200101
BBH_20200101,20200101
ZMG_20200101,20200101
CBU_20200101,20200101
SXF_20200101,20200101
DRS_20200101,20200101
ERF_20200101,20200101
FRA_20200101,20200101
FMO_20200101,20200101
HAM_20200101,20200101
THF_20200101,20200101
CGN_20200101,20200101
DUS_20200101,20200101
MUC_20200101,20200101
NUE_20200101,20200101
LEJ_20200101,20200101
SCN_20200101,20200101
STR_20200101,20200101
TXL_20200101,20200101
HAJ_20200101,20200101
BRE_20200101,20200101
QEF_20200101,20200101
HHN_20200101,20200101
MHG_20200101,20200101
EIB_20200101,20200101
SGE_20200101,20200101
XFW_20200101,20200101
KEL_20200101,20200101
LBC_20200101,20200101
ESS_20200101,20200101
BFE_20200101,20200101
MGL_20200101,20200101
PAD_20200101,20200101
dayM_20200101,20200101
AGB_20200101,20200101
OBF_20200101,20200101
RBM_20200101,20200101
FDH_20200101,20200101
SZW_20200101,20200101
BYU_20200101,20200101
URD_20200101,20200101
HOQ_20200101,20200101
ZQW_20200101,20200101
ZQL_20200101,20200101
BWE_20200101,20200101
KSF_20200101,20200101
BRV_20200101,20200101
EME_20200101,20200101
WVN_20200101,20200101
BMK_20200101,20200101
NRD_20200101,20200101
FLF_20200101,20200101
GWT_20200101,20200101
KDL_20200101,20200101
URE_20200101,20200101
EPU_20200101,20200101
TLL_20200101,20200101
TAY_20200101,20200101
ENF_20200101,20200101
KEV_20200101,20200101
HEM_20200101,20200101
HEL_20200101,20200101
HYV_20200101,20200101
KTQ_20200101,20200101
IVL_20200101,20200101
JOE_20200101,20200101
JYV_20200101,20200101
KAU_20200101,20200101
KEM_20200101,20200101
KAJ_20200101,20200101
KHJ_20200101,20200101
KOK_20200101,20200101
KAO_20200101,20200101
KTT_20200101,20200101
KUO_20200101,20200101
QLF_20200101,20200101
LPP_20200101,20200101
MHQ_20200101,20200101
MIK_20200101,20200101
OUL_20200101,20200101
POR_20200101,20200101
RVN_20200101,20200101
SVL_20200101,20200101
SOT_20200101,20200101
TMP_20200101,20200101
TKU_20200101,20200101
UTI_20200101,20200101
VAA_20200101,20200101
VRK_20200101,20200101
YLI_20200101,20200101
BFS_20200101,20200101
ENK_20200101,20200101
BHD_20200101,20200101
LDY_20200101,20200101
BHX_20200101,20200101
CVT_20200101,20200101
GLO_20200101,20200101
GBA_20200101,20200101
MAN_20200101,20200101
NQY_20200101,20200101
LYE_20200101,20200101
YEO_20200101,20200101
HAW_20200101,20200101
CWL_20200101,20200101
SWS_20200101,20200101
BRS_20200101,20200101
LPL_20200101,20200101
LTN_20200101,20200101
PLH_20200101,20200101
BOH_20200101,20200101
SOU_20200101,20200101
QLA_20200101,20200101
ACI_20200101,20200101
GCI_20200101,20200101
JER_20200101,20200101
ESH_20200101,20200101
BQH_20200101,20200101
LGW_20200101,20200101
LCY_20200101,20200101
FAB_20200101,20200101
BBS_20200101,20200101
LHR_20200101,20200101
SEN_20200101,20200101
LYX_20200101,20200101
MSE_20200101,20200101
CAX_20200101,20200101
BLK_20200101,20200101
HUY_20200101,20200101
BWF_20200101,20200101
LBA_20200101,20200101
WRT_20200101,20200101
CEG_20200101,20200101
IOM_20200101,20200101
NCL_20200101,20200101
MME_20200101,20200101
EMA_20200101,20200101
KOI_20200101,20200101
LSI_20200101,20200101
WIC_20200101,20200101
ABZ_20200101,20200101
INV_20200101,20200101
GLA_20200101,20200101
EDI_20200101,20200101
ILY_20200101,20200101
PIK_20200101,20200101
BEB_20200101,20200101
SCS_20200101,20200101
DND_20200101,20200101
SYY_20200101,20200101
TRE_20200101,20200101
ADX_20200101,20200101
LMO_20200101,20200101
CBG_20200101,20200101
NWI_20200101,20200101
STN_20200101,20200101
EXT_20200101,20200101
FZO_20200101,20200101
OXF_20200101,20200101
BEX_20200101,20200101
LKZ_20200101,20200101
MHZ_20200101,20200101
QUY_20200101,20200101
FFD_20200101,20200101
BZZ_20200101,20200101
ODH_20200101,20200101
NHT_20200101,20200101
QCY_20200101,20200101
BEQ_20200101,20200101
SQZ_20200101,20200101
HRT_20200101,20200101
WTN_20200101,20200101
KNF_20200101,20200101
MPN_20200101,20200101
AMS_20200101,20200101
MST_20200101,20200101
EIN_20200101,20200101
GRQ_20200101,20200101
GLZ_20200101,20200101
DHR_20200101,20200101
LEY_20200101,20200101
LWR_20200101,20200101
RTM_20200101,20200101
UTC_20200101,20200101
ENS_20200101,20200101
LID_20200101,20200101
WOE_20200101,20200101
ORK_20200101,20200101
GWY_20200101,20200101
DUB_20200101,20200101
NOC_20200101,20200101
KIR_20200101,20200101
SNN_20200101,20200101
SXL_20200101,20200101
WAT_20200101,20200101
AAR_20200101,20200101
BLL_20200101,20200101
CPH_20200101,20200101
EBJ_20200101,20200101
KRP_20200101,20200101
BYR_20200101,20200101
MRW_20200101,20200101
ODE_20200101,20200101
RKE_20200101,20200101
RNN_20200101,20200101
SGD_20200101,20200101
SKS_20200101,20200101
SQW_20200101,20200101
TED_20200101,20200101
FAE_20200101,20200101
STA_20200101,20200101
AAL_20200101,20200101
LUX_20200101,20200101
AES_20200101,20200101
ANX_20200101,20200101
ALF_20200101,20200101
BNN_20200101,20200101
BOO_20200101,20200101
BGO_20200101,20200101
BJF_20200101,20200101
KRS_20200101,20200101
DLD_20200101,20200101
BDU_20200101,20200101
VDB_20200101,20200101
FRO_20200101,20200101
OSL_20200101,20200101
HAU_20200101,20200101
HAA_20200101,20200101
KSU_20200101,20200101
KKN_20200101,20200101
FAN_20200101,20200101
MOL_20200101,20200101
MJF_20200101,20200101
LKL_20200101,20200101
NTB_20200101,20200101
OLA_20200101,20200101
RRS_20200101,20200101
SKE_20200101,20200101
SRP_20200101,20200101
SSJ_20200101,20200101
TRD_20200101,20200101
SVG_20200101,20200101
GDN_20200101,20200101
KRK_20200101,20200101
KTW_20200101,20200101
POZ_20200101,20200101
RZE_20200101,20200101
SZZ_20200101,20200101
OSP_20200101,20200101
WAW_20200101,20200101
WRO_20200101,20200101
IEG_20200101,20200101
RNB_20200101,20200101
GOT_20200101,20200101
JKG_20200101,20200101
LDK_20200101,20200101
GSE_20200101,20200101
KVB_20200101,20200101
THN_20200101,20200101
KSK_20200101,20200101
MXX_20200101,20200101
NYO_20200101,20200101
KID_20200101,20200101
OSK_20200101,20200101
KLR_20200101,20200101
MMX_20200101,20200101
HAD_20200101,20200101
VXO_20200101,20200101
EVG_20200101,20200101
GEV_20200101,20200101
HUV_20200101,20200101
KRF_20200101,20200101
LYC_20200101,20200101
SDL_20200101,20200101
OER_20200101,20200101
KRN_20200101,20200101
SFT_20200101,20200101
UME_20200101,20200101
VHM_20200101,20200101
AJR_20200101,20200101
ORB_20200101,20200101
VST_20200101,20200101
LLA_20200101,20200101
ARN_20200101,20200101
BMA_20200101,20200101
BLE_20200101,20200101
HLF_20200101,20200101
GVX_20200101,20200101
LPI_20200101,20200101
NRK_20200101,20200101
EKT_20200101,20200101
VBY_20200101,20200101
SPM_20200101,20200101
RMS_20200101,20200101
GHF_20200101,20200101
ZCN_20200101,20200101
FRZ_20200101,20200101
ZNF_20200101,20200101
KZG_20200101,20200101
FCN_20200101,20200101
GKE_20200101,20200101
RLG_20200101,20200101
WBG_20200101,20200101
WIE_20200101,20200101
FEL_20200101,20200101
IGS_20200101,20200101
GUT_20200101,20200101
ALJ_20200101,20200101
AGZ_20200101,20200101
BIY_20200101,20200101
BFN_20200101,20200101
CPT_20200101,20200101
DUR_20200101,20200101
ELS_20200101,20200101
FCB_20200101,20200101
GCJ_20200101,20200101
GRJ_20200101,20200101
HRS_20200101,20200101
HDS_20200101,20200101
JNB_20200101,20200101
KXE_20200101,20200101
KIM_20200101,20200101
KMH_20200101,20200101
KLZ_20200101,20200101
HLA_20200101,20200101
SDB_20200101,20200101
LAY_20200101,20200101
MGH_20200101,20200101
LLE_20200101,20200101
MZQ_20200101,20200101
NCS_20200101,20200101
OVG_20200101,20200101
OUH_20200101,20200101
PLZ_20200101,20200101
PBZ_20200101,20200101
PHW_20200101,20200101
JOH_20200101,20200101
PZB_20200101,20200101
NTY_20200101,20200101
PTG_20200101,20200101
PCF_20200101,20200101
UTW_20200101,20200101
RCB_20200101,20200101
ROD_20200101,20200101
SBU_20200101,20200101
ZEC_20200101,20200101
SIS_20200101,20200101
SZK_20200101,20200101
LTA_20200101,20200101
ULD_20200101,20200101
UTN_20200101,20200101
UTT_20200101,20200101
VRU_20200101,20200101
VIR_20200101,20200101
VRE_20200101,20200101
PRY_20200101,20200101
WKF_20200101,20200101
FRW_20200101,20200101
JWA_20200101,20200101
BBK_20200101,20200101
MUB_20200101,20200101
GBE_20200101,20200101
PKW_20200101,20200101
BZV_20200101,20200101
FTX_20200101,20200101
OUE_20200101,20200101
PNR_20200101,20200101
MTS_20200101,20200101
BGF_20200101,20200101
