2B_AER_KZN_20200108,184800.000+0300,P02H07M,1508,2953
2B_ASF_KZN_20200108,015700.000+0400,P01H27M,1041,2038
2B_ASF_MRV_20200108,061800.000+0400,P00H37M,449,799
2B_CEK_KZN_20200108,084500.000+0500,P01H04M,771,1510
2B_CEK_OVB_20200108,080900.000+0500,P01H52M,1340,2385
2B_DME_KZN_20200108,093400.000+0300,P01H00M,716,1529
2B_DME_NBC_20200108,162800.000+0300,P01H15M,893,1590
2B_DME_TGK_20200108,035000.000+0300,P01H17M,916,1794
2B_DME_UUA_20200108,161300.000+0300,P01H20M,952,1695
2B_EGO_KGD_20200108,184500.000+0300,P01H39M,1173,2297
2B_EGO_KZN_20200108,201300.000+0300,P01H25M,1009,2155
2B_GYD_NBC_20200108,051800.000+0400,P02H22M,1687,3003
2B_KGD_EGO_20200108,083800.000+0200,P01H39M,1173,2297
2B_KZN_AER_20200108,220800.000+0300,P02H07M,1508,2953
2B_KZN_ASF_20200108,050400.000+0300,P01H27M,1041,1853
2B_KZN_CEK_20200108,054200.000+0300,P01H04M,771,1510
2B_KZN_DME_20200108,093200.000+0300,P01H00M,716,1274
2B_KZN_EGO_20200108,111600.000+0300,P01H25M,1009,1796
2B_KZN_LED_20200108,100000.000+0300,P01H42M,1218,2602
2B_KZN_SVX_20200108,134500.000+0300,P01H01M,724,1546
2B_LED_KZN_20200108,155200.000+0300,P01H42M,1218,2385
2B_LED_NBC_20200108,195500.000+0300,P01H55M,1374,2935
2B_LED_UUA_20200108,163300.000+0300,P02H03M,1465,2608
2B_MRV_ASF_20200108,071600.000+0300,P00H37M,449,959
2B_NBC_DME_20200108,020400.000+0300,P01H15M,893,1590
2B_NBC_GYD_20200108,025700.000+0300,P02H22M,1687,3003
2B_NBC_LED_20200108,140800.000+0300,P01H55M,1374,2690
2B_NBC_SVX_20200108,141500.000+0300,P00H46M,555,988
2B_NJC_SVX_20200108,072600.000+0500,P01H25M,1013,1983
2B_NJC_UUA_20200108,081900.000+0500,P02H11M,1559,2775
2B_NUX_SVX_20200108,025500.000+0500,P01H51M,1326,2360
2B_OVB_CEK_20200108,065800.000+0700,P01H52M,1340,2862
2B_OVB_SVX_20200108,152300.000+0700,P01H55M,1371,2684
2B_SVX_KZN_20200108,215000.000+0500,P01H01M,724,1546
2B_SVX_NBC_20200108,173400.000+0500,P00H46M,555,1087
2B_SVX_NJC_20200108,032400.000+0500,P01H25M,1013,1803
2B_SVX_NUX_20200108,094200.000+0500,P01H51M,1326,2596
2B_SVX_OVB_20200108,204000.000+0500,P01H55M,1371,2928
2B_TGK_DME_20200108,030000.000+0300,P01H17M,916,1630
2B_UUA_DME_20200108,093000.000+0300,P01H20M,952,2033
2B_UUA_LED_20200108,012200.000+0300,P02H03M,1465,2608
2B_UUA_NJC_20200108,185200.000+0300,P02H11M,1559,2775
2I_AYP_LIM_20200108,175700.000-0500,P00H29M,340,592
2I_CUZ_LIM_20200108,195800.000-0500,P00H50M,586,1122
2I_CUZ_PEM_20200108,155400.000-0500,P00H27M,311,649
2I_HUU_LIM_20200108,164100.000-0500,P00H22M,258,539
2I_IQT_PCL_20200108,095500.000-0500,P00H45M,530,1107
2I_IQT_TPP_20200108,092500.000-0500,P00H39M,455,792
2I_LIM_AYP_20200108,083300.000-0500,P00H29M,340,710
2I_LIM_CUZ_20200108,005800.000-0500,P00H50M,586,1122
2I_LIM_HUU_20200108,091000.000-0500,P00H22M,258,539
2I_LIM_PCL_20200108,061500.000-0500,P00H42M,492,942
2I_LIM_TPP_20200108,152300.000-0500,P00H53M,619,1185
2I_PCL_IQT_20200108,073600.000-0500,P00H45M,530,1014
2I_PCL_LIM_20200108,003800.000-0500,P00H42M,492,856
2I_PCL_TPP_20200108,200200.000-0500,P00H24M,288,551
2I_PEM_CUZ_20200108,193200.000-0500,P00H27M,311,541
2I_TPP_IQT_20200108,002600.000-0500,P00H39M,455,950
2I_TPP_LIM_20200108,210600.000-0500,P00H53M,619,1077
2I_TPP_PCL_20200108,002200.000-0500,P00H24M,288,601
2J_ABJ_BOY_20200108,073800.000-0000,P01H01M,658,1066
2J_ABJ_OUA_20200108,223100.000-0000,P01H17M,833,1619
2J_ACC_OUA_20200108,141000.000-0000,P01H10M,765,1487
2J_BKO_ABJ_20200108,181100.000-0000,P01H25M,922,1792
2J_BKO_DKR_20200108,010800.000-0000,P01H38M,1060,2061
2J_BKO_OUA_20200108,011700.000-0000,P01H04M,700,1247
2J_BOY_ABJ_20200108,160600.000-0000,P01H01M,658,1173
2J_BOY_OUA_20200108,203500.000-0000,P00H31M,335,597
2J_COO_LFW_20200108,201300.000+0100,P00H12M,127,247
2J_COO_OUA_20200108,220100.000+0100,P01H13M,793,1542
2J_DKR_BKO_20200108,095500.000-0000,P01H38M,1060,2061
2J_DKR_OUA_20200108,164300.000-0000,P02H42M,1749,3400
2J_LFW_OUA_20200108,192100.000-0000,P01H09M,753,1464
