2B_AER_KZN_20191105,180100.000+0300,P02H21M,1508,2654
2B_ASF_KZN_20191105,053700.000+0400,P01H37M,1041,1832
2B_ASF_MRV_20191105,064600.000+0400,P00H42M,449,862
2B_CEK_KZN_20191105,101400.000+0500,P01H12M,771,1480
2B_CEK_OVB_20191105,111900.000+0500,P02H05M,1340,2144
2B_DME_KZN_20191105,161800.000+0300,P01H07M,716,1146
2B_DME_NBC_20191105,020800.000+0300,P01H24M,893,1429
2B_DME_TGK_20191105,043900.000+0300,P01H25M,916,1759
2B_DME_UUA_20191105,080000.000+0300,P01H29M,952,1676
2B_EGO_KGD_20191105,212900.000+0300,P01H49M,1173,2064
2B_EGO_KZN_20191105,090000.000+0300,P01H34M,1009,1776
2B_GYD_NBC_20191105,053300.000+0400,P02H38M,1687,3239
2B_KGD_EGO_20191105,044300.000+0200,P01H49M,1173,1877
2B_KZN_AER_20191105,031100.000+0300,P02H21M,1508,2413
2B_KZN_ASF_20191105,165700.000+0300,P01H37M,1041,1999
2B_KZN_CEK_20191105,102900.000+0300,P01H12M,771,1480
2B_KZN_DME_20191105,205700.000+0300,P01H07M,716,1375
2B_KZN_EGO_20191105,221900.000+0300,P01H34M,1009,1614
2B_KZN_LED_20191105,231600.000+0300,P01H54M,1218,2339
2B_KZN_SVX_20191105,174700.000+0300,P01H07M,724,1390
2B_LED_KZN_20191105,024900.000+0300,P01H54M,1218,2339
2B_LED_NBC_20191105,143000.000+0300,P02H09M,1374,2638
2B_LED_UUA_20191105,074400.000+0300,P02H17M,1465,2813
2B_MRV_ASF_20191105,201700.000+0300,P00H42M,449,790
2B_NBC_DME_20191105,232300.000+0300,P01H24M,893,1572
2B_NBC_GYD_20191105,060400.000+0300,P02H38M,1687,2699
2B_NBC_LED_20191105,232200.000+0300,P02H09M,1374,2198
2B_NBC_SVX_20191105,062900.000+0300,P00H52M,555,888
2B_NJC_SVX_20191105,122400.000+0500,P01H34M,1013,1621
2B_NJC_UUA_20191105,031500.000+0500,P02H26M,1559,2744
